"X","filename","community","day","rep","seq.run","well"
300,"day0_C05.WYC27_052214DR16s-Sam476-550_filt.fastq.gz","WYC27",0,NA,"052214DR16s","C05"
302,"day0_C06.AE91_052214DR16s-Sam776-850-pr_filt.fastq.gz","AE91",0,NA,"052214DR16s","C06"
304,"day0_C06.BB59_052214DR16s-Sam626-700-pr_filt.fastq.gz","BB59",0,NA,"052214DR16s","C06"
305,"day0_C06.BB83_052214DR16s-Sam701-775-pr_filt.fastq.gz","BB83",0,NA,"052214DR16s","C06"
306,"day0_C06.WGP03_052214DR16s-Sam321-400-pr_filt.fastq.gz","WGP03",0,NA,"052214DR16s","C06"
307,"day0_C06.WGP11_052214DR16s-Sam1-80-pr_filt.fastq.gz","WGP11",0,NA,"052214DR16s","C06"
308,"day0_C06.WYC35_052214DR16s-Sam476-550_filt.fastq.gz","WYC35",0,NA,"052214DR16s","C06"
309,"day0_C06.WYC43_052214DR16s-Sam401-475-pr_filt.fastq.gz","WYC43",0,NA,"052214DR16s","C06"
311,"day0_C07.AE101c_052214DR16s-Sam241-320-pr_filt.fastq.gz","AE101c",0,NA,"052214DR16s","C07"
312,"day0_C07.AE103_052214DR16s-Sam851-925-pr_filt.fastq.gz","AE103",0,NA,"052214DR16s","C07"
313,"day0_C07.AE67_052214DR16s-Sam626-700-pr_filt.fastq.gz","AE67",0,NA,"052214DR16s","C07"
315,"day0_C07.PH11_052214DR16s-Sam476-550_filt.fastq.gz","PH11",0,NA,"052214DR16s","C07"
316,"day0_C07.WEL03_052214DR16s-Sam321-400-pr_filt.fastq.gz","WEL03",0,NA,"052214DR16s","C07"
317,"day0_C07.WEL03_052214DR16s-Sam401-475-pr_filt.fastq.gz","WEL03",0,NA,"052214DR16s","C07"
318,"day0_C07.WP03_052214DR16s-Sam1-80-pr_filt.fastq.gz","WP03",0,NA,"052214DR16s","C07"
319,"day0_C07.WYT59_052214DR16s-Sam701-775-pr_filt.fastq.gz","WYT59",0,NA,"052214DR16s","C07"
320,"day0_C08.AE111_052214DR16s-Sam851-925-pr_filt.fastq.gz","AE111",0,NA,"052214DR16s","C08"
321,"day0_C08.AE19_052214DR16s-Sam551-625-pr_filt.fastq.gz","AE19",0,NA,"052214DR16s","C08"
324,"day0_C08.LW09_052214DR16s-Sam1-80-pr_filt.fastq.gz","LW09",0,NA,"052214DR16s","C08"
325,"day0_C08.OWW03_052214DR16s-Sam321-400-pr_filt.fastq.gz","OWW03",0,NA,"052214DR16s","C08"
326,"day0_C08.WEL19_052214DR16s-Sam401-475-pr_filt.fastq.gz","WEL19",0,NA,"052214DR16s","C08"
327,"day0_C08.WiW27_052214DR16s-Sam701-775-pr_filt.fastq.gz","WiW27",0,NA,"052214DR16s","C08"
328,"day0_C08.WYT73_052214DR16s-Sam626-700-pr_filt.fastq.gz","WYT73",0,NA,"052214DR16s","C08"
329,"day0_C09.AE114_052214DR16s-Sam851-925-pr_filt.fastq.gz","AE114",0,NA,"052214DR16s","C09"
330,"day0_C09.BB43_052214DR16s-Sam401-475-pr_filt.fastq.gz","BB43",0,NA,"052214DR16s","C09"
332,"day0_C09.HW03_052214DR16s-Sam1-80-pr_filt.fastq.gz","HW03",0,NA,"052214DR16s","C09"
333,"day0_C09.PH03_052214DR16s-Sam161-240-pr_filt.fastq.gz","PH03",0,NA,"052214DR16s","C09"
334,"day0_C09.WiW03_052214DR16s-Sam321-400-pr_filt.fastq.gz","WiW03",0,NA,"052214DR16s","C09"
335,"day0_C09.WiW35_052214DR16s-Sam701-775-pr_filt.fastq.gz","WiW35",0,NA,"052214DR16s","C09"
336,"day0_C09.WYT27_052214DR16s-Sam551-625-pr_filt.fastq.gz","WYT27",0,NA,"052214DR16s","C09"
337,"day0_C09.WYT81_052214DR16s-Sam626-700-pr_filt.fastq.gz","WYT81",0,NA,"052214DR16s","C09"
339,"day0_C10.AE122_052214DR16s-Sam851-925-pr_filt.fastq.gz","AE122",0,NA,"052214DR16s","C10"
340,"day0_C10.AE154_052214DR16s-Sam551-625-pr_filt.fastq.gz","AE154",0,NA,"052214DR16s","C10"
344,"day0_C10.WiW11_052214DR16s-Sam1-80-pr_filt.fastq.gz","WiW11",0,NA,"052214DR16s","C10"
345,"day0_C10.WiW43_052214DR16s-Sam701-775-pr_filt.fastq.gz","WiW43",0,NA,"052214DR16s","C10"
346,"day0_C10.WYM11_052214DR16s-Sam401-475-pr_filt.fastq.gz","WYM11",0,NA,"052214DR16s","C10"
348,"day0_C10.WYT89_052214DR16s-Sam626-700-pr_filt.fastq.gz","WYT89",0,NA,"052214DR16s","C10"
349,"day0_C11.AE11_052214DR16s-Sam476-550_filt.fastq.gz","AE11",0,NA,"052214DR16s","C11"
350,"day0_C11.AE130_052214DR16s-Sam851-925-pr_filt.fastq.gz","AE130",0,NA,"052214DR16s","C11"
351,"day0_C11.AE162_052214DR16s-Sam551-625-pr_filt.fastq.gz","AE162",0,NA,"052214DR16s","C11"
352,"day0_C11.AE172c_052214DR16s-Sam241-320-pr_filt.fastq.gz","AE172c",0,NA,"052214DR16s","C11"
353,"day0_C11.AE35_052214DR16s-Sam161-240-pr_filt.fastq.gz","AE35",0,NA,"052214DR16s","C11"
355,"day0_C11.BWd03_052214DR16s-Sam321-400-pr_filt.fastq.gz","BWd03",0,NA,"052214DR16s","C11"
357,"day0_C11.WiW51_052214DR16s-Sam626-700-pr_filt.fastq.gz","WiW51",0,NA,"052214DR16s","C11"
358,"day0_C11.WYC03_052214DR16s-SAM81-160-pr_filt.fastq.gz","WYC03",0,NA,"052214DR16s","C11"
359,"day0_C12.AE138_052214DR16s-Sam851-925-pr_filt.fastq.gz","AE138",0,NA,"052214DR16s","C12"
360,"day0_C12.AE170_052214DR16s-Sam551-625-pr_filt.fastq.gz","AE170",0,NA,"052214DR16s","C12"
361,"day0_C12.AE43_052214DR16s-Sam161-240-pr_filt.fastq.gz","AE43",0,NA,"052214DR16s","C12"
363,"day0_C12.AE83_052214DR16s-Sam776-850-pr_filt.fastq.gz","AE83",0,NA,"052214DR16s","C12"
364,"day0_C12.LW03_052214DR16s-Sam321-400-pr_filt.fastq.gz","LW03",0,NA,"052214DR16s","C12"
366,"day0_C12.WP11_052214DR16s-SAM81-160-pr_filt.fastq.gz","WP11",0,NA,"052214DR16s","C12"
367,"day0_C12.WYM19_052214DR16s-Sam626-700-pr_filt.fastq.gz","WYM19",0,NA,"052214DR16s","C12"
368,"day0_C12.WYT19_052214DR16s-Sam476-550_filt.fastq.gz","WYT19",0,NA,"052214DR16s","C12"
378,"day0_D01.BB04_052214DR16s-Sam1-80-pr_filt.fastq.gz","BB04",0,NA,"052214DR16s","D01"
380,"day0_D01.HW12_052214DR16s-Sam401-475-pr_filt.fastq.gz","HW12",0,NA,"052214DR16s","D01"
381,"day0_D01.OWW12_052214DR16s-SAM81-160-pr_filt.fastq.gz","OWW12",0,NA,"052214DR16s","D01"
382,"day0_D01.WYM28_052214DR16s-Sam626-700-pr_filt.fastq.gz","WYM28",0,NA,"052214DR16s","D01"
383,"day0_D01.WYT04_052214DR16s-Sam241-320-pr_filt.fastq.gz","WYT04",0,NA,"052214DR16s","D01"
384,"day0_D01.WYT36_052214DR16s-Sam551-625-pr_filt.fastq.gz","WYT36",0,NA,"052214DR16s","D01"
386,"day0_D02.AE60_052214DR16s-Sam476-550_filt.fastq.gz","AE60",0,NA,"052214DR16s","D02"
387,"day0_D02.BB12_052214DR16s-Sam1-80-pr_filt.fastq.gz","BB12",0,NA,"052214DR16s","D02"
389,"day0_D02.BCW04_052214DR16s-Sam241-320-pr_filt.fastq.gz","BCW04",0,NA,"052214DR16s","D02"
390,"day0_D02.BCW20_052214DR16s-SAM81-160-pr_filt.fastq.gz","BCW20",0,NA,"052214DR16s","D02"
391,"day0_D02.WiW20_052214DR16s-Sam401-475-pr_filt.fastq.gz","WiW20",0,NA,"052214DR16s","D02"
392,"day0_D02.WYM36_052214DR16s-Sam701-775-pr_filt.fastq.gz","WYM36",0,NA,"052214DR16s","D02"
393,"day0_D02.WYT106_052214DR16s-Sam776-850-pr_filt.fastq.gz","WYT106",0,NA,"052214DR16s","D02"
394,"day0_D02.WYT44_052214DR16s-Sam551-625-pr_filt.fastq.gz","WYT44",0,NA,"052214DR16s","D02"
396,"day0_D03.BW04_052214DR16s-Sam241-320-pr_filt.fastq.gz","BW04",0,NA,"052214DR16s","D03"
397,"day0_D03.SAC12_052214DR16s-Sam1-80-pr_filt.fastq.gz","SAC12",0,NA,"052214DR16s","D03"
398,"day0_D03.WGP20_052214DR16s-Sam476-550_filt.fastq.gz","WGP20",0,NA,"052214DR16s","D03"
399,"day0_D03.WiW28_052214DR16s-Sam401-475-pr_filt.fastq.gz","WiW28",0,NA,"052214DR16s","D03"
400,"day0_D03.WYM44_052214DR16s-Sam701-775-pr_filt.fastq.gz","WYM44",0,NA,"052214DR16s","D03"
401,"day0_D03.WYT114_052214DR16s-Sam776-850-pr_filt.fastq.gz","WYT114",0,NA,"052214DR16s","D03"
403,"day0_D03.WYT52_052214DR16s-Sam551-625-pr_filt.fastq.gz","WYT52",0,NA,"052214DR16s","D03"
404,"day0_D04.BB68_052214DR16s-Sam701-775-pr_filt.fastq.gz","BB68",0,NA,"052214DR16s","D04"
405,"day0_D04.BW12_052214DR16s-Sam476-550_filt.fastq.gz","BW12",0,NA,"052214DR16s","D04"
406,"day0_D04.PH20_052214DR16s-Sam626-700-pr_filt.fastq.gz","PH20",0,NA,"052214DR16s","D04"
408,"day0_D04.SAC04_052214DR16s-Sam321-400-pr_filt.fastq.gz","SAC04",0,NA,"052214DR16s","D04"
410,"day0_D04.WiW36_052214DR16s-Sam401-475-pr_filt.fastq.gz","WiW36",0,NA,"052214DR16s","D04"
411,"day0_D04.WYC12_052214DR16s-SAM81-160-pr_filt.fastq.gz","WYC12",0,NA,"052214DR16s","D04"
412,"day0_D04.WYD12_052214DR16s-Sam1-80-pr_filt.fastq.gz","WYD12",0,NA,"052214DR16s","D04"
413,"day0_D05.AE04_052214DR16s-Sam321-400-pr_filt.fastq.gz","AE04",0,NA,"052214DR16s","D05"
415,"day0_D05.BB76_052214DR16s-Sam701-775-pr_filt.fastq.gz","BB76",0,NA,"052214DR16s","D05"
416,"day0_D05.BB92_052214DR16s-Sam776-850-pr_filt.fastq.gz","BB92",0,NA,"052214DR16s","D05"
417,"day0_D05.BCW12_052214DR16s-Sam1-80-pr_filt.fastq.gz","BCW12",0,NA,"052214DR16s","D05"
418,"day0_D05.SP13_052214DR16s-Sam401-475-pr_filt.fastq.gz","SP13",0,NA,"052214DR16s","D05"
419,"day0_D05.WYC20_052214DR16s-SAM81-160-pr_filt.fastq.gz","WYC20",0,NA,"052214DR16s","D05"
420,"day0_D05.WYC28_052214DR16s-Sam476-550_filt.fastq.gz","WYC28",0,NA,"052214DR16s","D05"
423,"day0_D06.BB20_052214DR16s-SAM81-160-pr_filt.fastq.gz","BB20",0,NA,"052214DR16s","D06"
425,"day0_D06.BB84_052214DR16s-Sam701-775-pr_filt.fastq.gz","BB84",0,NA,"052214DR16s","D06"
427,"day0_D06.WGP04_052214DR16s-Sam321-400-pr_filt.fastq.gz","WGP04",0,NA,"052214DR16s","D06"
428,"day0_D06.WGP12_052214DR16s-Sam1-80-pr_filt.fastq.gz","WGP12",0,NA,"052214DR16s","D06"
429,"day0_D06.WYC36_052214DR16s-Sam476-550_filt.fastq.gz","WYC36",0,NA,"052214DR16s","D06"
431,"day0_D07.AE103c_052214DR16s-Sam241-320-pr_filt.fastq.gz","AE103c",0,NA,"052214DR16s","D07"
432,"day0_D07.AE104_052214DR16s-Sam851-925-pr_filt.fastq.gz","AE104",0,NA,"052214DR16s","D07"
433,"day0_D07.AE68_052214DR16s-Sam626-700-pr_filt.fastq.gz","AE68",0,NA,"052214DR16s","D07"
435,"day0_D07.PH12_052214DR16s-Sam476-550_filt.fastq.gz","PH12",0,NA,"052214DR16s","D07"
436,"day0_D07.WEL04_052214DR16s-Sam321-400-pr_filt.fastq.gz","WEL04",0,NA,"052214DR16s","D07"
437,"day0_D07.WEL04_052214DR16s-Sam401-475-pr_filt.fastq.gz","WEL04",0,NA,"052214DR16s","D07"
438,"day0_D07.WP04_052214DR16s-Sam1-80-pr_filt.fastq.gz","WP04",0,NA,"052214DR16s","D07"
439,"day0_D07.WYT60_052214DR16s-Sam701-775-pr_filt.fastq.gz","WYT60",0,NA,"052214DR16s","D07"
440,"day0_D08.AE20_052214DR16s-Sam551-625-pr_filt.fastq.gz","AE20",0,NA,"052214DR16s","D08"
442,"day0_D08.BB36_052214DR16s-SAM81-160-pr_filt.fastq.gz","BB36",0,NA,"052214DR16s","D08"
444,"day0_D08.LW10_052214DR16s-Sam1-80-pr_filt.fastq.gz","LW10",0,NA,"052214DR16s","D08"
445,"day0_D08.OWW04_052214DR16s-Sam321-400-pr_filt.fastq.gz","OWW04",0,NA,"052214DR16s","D08"
446,"day0_D08.WEL20_052214DR16s-Sam401-475-pr_filt.fastq.gz","WEL20",0,NA,"052214DR16s","D08"
447,"day0_D08.WiW28_052214DR16s-Sam701-775-pr_filt.fastq.gz","WiW28",0,NA,"052214DR16s","D08"
448,"day0_D08.WYT74_052214DR16s-Sam626-700-pr_filt.fastq.gz","WYT74",0,NA,"052214DR16s","D08"
449,"day0_D09.AE115_052214DR16s-Sam851-925-pr_filt.fastq.gz","AE115",0,NA,"052214DR16s","D09"
450,"day0_D09.BB44_052214DR16s-Sam401-475-pr_filt.fastq.gz","BB44",0,NA,"052214DR16s","D09"
452,"day0_D09.HW04_052214DR16s-Sam1-80-pr_filt.fastq.gz","HW04",0,NA,"052214DR16s","D09"
453,"day0_D09.PH04_052214DR16s-Sam161-240-pr_filt.fastq.gz","PH04",0,NA,"052214DR16s","D09"
454,"day0_D09.WiW04_052214DR16s-Sam321-400-pr_filt.fastq.gz","WiW04",0,NA,"052214DR16s","D09"
455,"day0_D09.WiW36_052214DR16s-Sam701-775-pr_filt.fastq.gz","WiW36",0,NA,"052214DR16s","D09"
456,"day0_D09.WYT28_052214DR16s-Sam551-625-pr_filt.fastq.gz","WYT28",0,NA,"052214DR16s","D09"
457,"day0_D09.WYT82_052214DR16s-Sam626-700-pr_filt.fastq.gz","WYT82",0,NA,"052214DR16s","D09"
459,"day0_D10.AE123_052214DR16s-Sam851-925-pr_filt.fastq.gz","AE123",0,NA,"052214DR16s","D10"
460,"day0_D10.AE155_052214DR16s-Sam551-625-pr_filt.fastq.gz","AE155",0,NA,"052214DR16s","D10"
461,"day0_D10.AE28_052214DR16s-Sam161-240-pr_filt.fastq.gz","AE28",0,NA,"052214DR16s","D10"
463,"day0_D10.WF04_052214DR16s-Sam321-400-pr_filt.fastq.gz","WF04",0,NA,"052214DR16s","D10"
464,"day0_D10.WiW12_052214DR16s-Sam1-80-pr_filt.fastq.gz","WiW12",0,NA,"052214DR16s","D10"
465,"day0_D10.WiW44_052214DR16s-Sam701-775-pr_filt.fastq.gz","WiW44",0,NA,"052214DR16s","D10"
466,"day0_D10.WYM12_052214DR16s-Sam476-550_filt.fastq.gz","WYM12",0,NA,"052214DR16s","D10"
468,"day0_D10.WYT90_052214DR16s-Sam626-700-pr_filt.fastq.gz","WYT90",0,NA,"052214DR16s","D10"
471,"day0_D11.AE131_052214DR16s-Sam851-925-pr_filt.fastq.gz","AE131",0,NA,"052214DR16s","D11"
472,"day0_D11.AE163_052214DR16s-Sam551-625-pr_filt.fastq.gz","AE163",0,NA,"052214DR16s","D11"
473,"day0_D11.AE36_052214DR16s-Sam161-240-pr_filt.fastq.gz","AE36",0,NA,"052214DR16s","D11"
474,"day0_D11.AE76_052214DR16s-Sam776-850-pr_filt.fastq.gz","AE76",0,NA,"052214DR16s","D11"
475,"day0_D11.BWd04_052214DR16s-Sam321-400-pr_filt.fastq.gz","BWd04",0,NA,"052214DR16s","D11"
477,"day0_D11.WiW52_052214DR16s-Sam626-700-pr_filt.fastq.gz","WiW52",0,NA,"052214DR16s","D11"
478,"day0_D11.WYC04_052214DR16s-SAM81-160-pr_filt.fastq.gz","WYC04",0,NA,"052214DR16s","D11"
479,"day0_D12.AE139_052214DR16s-Sam851-925-pr_filt.fastq.gz","AE139",0,NA,"052214DR16s","D12"
480,"day0_D12.AE171_052214DR16s-Sam551-625-pr_filt.fastq.gz","AE171",0,NA,"052214DR16s","D12"
481,"day0_D12.AE44_052214DR16s-Sam161-240-pr_filt.fastq.gz","AE44",0,NA,"052214DR16s","D12"
483,"day0_D12.AE84_052214DR16s-Sam776-850-pr_filt.fastq.gz","AE84",0,NA,"052214DR16s","D12"
484,"day0_D12.LW04_052214DR16s-Sam321-400-pr_filt.fastq.gz","LW04",0,NA,"052214DR16s","D12"
486,"day0_D12.WP12_052214DR16s-SAM81-160-pr_filt.fastq.gz","WP12",0,NA,"052214DR16s","D12"
487,"day0_D12.WYM20_052214DR16s-Sam626-700-pr_filt.fastq.gz","WYM20",0,NA,"052214DR16s","D12"
488,"day0_D12.WYT20_052214DR16s-Sam476-550_filt.fastq.gz","WYT20",0,NA,"052214DR16s","D12"
497,"day0_E01.AE53_052214DR16s-Sam476-550_filt.fastq.gz","AE53",0,NA,"052214DR16s","E01"
498,"day0_E01.BB05_052214DR16s-Sam1-80-pr_filt.fastq.gz","BB05",0,NA,"052214DR16s","E01"
500,"day0_E01.HW13_052214DR16s-Sam401-475-pr_filt.fastq.gz","HW13",0,NA,"052214DR16s","E01"
501,"day0_E01.OWW13_052214DR16s-SAM81-160-pr_filt.fastq.gz","OWW13",0,NA,"052214DR16s","E01"
503,"day0_E01.WYT05_052214DR16s-Sam241-320-pr_filt.fastq.gz","WYT05",0,NA,"052214DR16s","E01"
504,"day0_E01.WYT37_052214DR16s-Sam551-625-pr_filt.fastq.gz","WYT37",0,NA,"052214DR16s","E01"
505,"day0_E01.WYT99_052214DR16s-Sam776-850-pr_filt.fastq.gz","WYT99",0,NA,"052214DR16s","E01"
506,"day0_E02.AE61_052214DR16s-Sam476-550_filt.fastq.gz","AE61",0,NA,"052214DR16s","E02"
509,"day0_E02.BCW05_052214DR16s-Sam241-320-pr_filt.fastq.gz","BCW05",0,NA,"052214DR16s","E02"
510,"day0_E02.BCW21_052214DR16s-SAM81-160-pr_filt.fastq.gz","BCW21",0,NA,"052214DR16s","E02"
511,"day0_E02.WiW21_052214DR16s-Sam401-475-pr_filt.fastq.gz","WiW21",0,NA,"052214DR16s","E02"
512,"day0_E02.WYM37_052214DR16s-Sam701-775-pr_filt.fastq.gz","WYM37",0,NA,"052214DR16s","E02"
513,"day0_E02.WYT107_052214DR16s-Sam776-850-pr_filt.fastq.gz","WYT107",0,NA,"052214DR16s","E02"
514,"day0_E02.WYT45_052214DR16s-Sam551-625-pr_filt.fastq.gz","WYT45",0,NA,"052214DR16s","E02"
515,"day0_E03.BW05_052214DR16s-Sam241-320-pr_filt.fastq.gz","BW05",0,NA,"052214DR16s","E03"
516,"day0_E03.SAC13_052214DR16s-Sam1-80-pr_filt.fastq.gz","SAC13",0,NA,"052214DR16s","E03"
518,"day0_E03.WEL25_052214DR16s-Sam476-550_filt.fastq.gz","WEL25",0,NA,"052214DR16s","E03"
519,"day0_E03.WiW29_052214DR16s-Sam401-475-pr_filt.fastq.gz","WiW29",0,NA,"052214DR16s","E03"
520,"day0_E03.WiW57_052214DR16s-Sam701-775-pr_filt.fastq.gz","WiW57",0,NA,"052214DR16s","E03"
521,"day0_E03.WYT115_052214DR16s-Sam776-850-pr_filt.fastq.gz","WYT115",0,NA,"052214DR16s","E03"
522,"day0_E03.WYT13_052214DR16s-SAM81-160-pr_filt.fastq.gz","WYT13",0,NA,"052214DR16s","E03"
523,"day0_E03.WYT53_052214DR16s-Sam551-625-pr_filt.fastq.gz","WYT53",0,NA,"052214DR16s","E03"
524,"day0_E04.BB69_052214DR16s-Sam701-775-pr_filt.fastq.gz","BB69",0,NA,"052214DR16s","E04"
525,"day0_E04.BB97_052214DR16s-Sam776-850-pr_filt.fastq.gz","BB97",0,NA,"052214DR16s","E04"
526,"day0_E04.BW13_052214DR16s-Sam476-550_filt.fastq.gz","BW13",0,NA,"052214DR16s","E04"
527,"day0_E04.PH21_052214DR16s-Sam626-700-pr_filt.fastq.gz","PH21",0,NA,"052214DR16s","E04"
529,"day0_E04.SAC05_052214DR16s-Sam321-400-pr_filt.fastq.gz","SAC05",0,NA,"052214DR16s","E04"
531,"day0_E04.WiW37_052214DR16s-Sam401-475-pr_filt.fastq.gz","WiW37",0,NA,"052214DR16s","E04"
532,"day0_E04.WYC13_052214DR16s-SAM81-160-pr_filt.fastq.gz","WYC13",0,NA,"052214DR16s","E04"
534,"day0_E05.BB53_052214DR16s-Sam626-700-pr_filt.fastq.gz","BB53",0,NA,"052214DR16s","E05"
535,"day0_E05.BB77_052214DR16s-Sam701-775-pr_filt.fastq.gz","BB77",0,NA,"052214DR16s","E05"
536,"day0_E05.BB93_052214DR16s-Sam776-850-pr_filt.fastq.gz","BB93",0,NA,"052214DR16s","E05"
537,"day0_E05.BCW13_052214DR16s-Sam1-80-pr_filt.fastq.gz","BCW13",0,NA,"052214DR16s","E05"
538,"day0_E05.SP14_052214DR16s-Sam401-475-pr_filt.fastq.gz","SP14",0,NA,"052214DR16s","E05"
539,"day0_E05.WYC21_052214DR16s-SAM81-160-pr_filt.fastq.gz","WYC21",0,NA,"052214DR16s","E05"
540,"day0_E05.WYC29_052214DR16s-Sam476-550_filt.fastq.gz","WYC29",0,NA,"052214DR16s","E05"
542,"day0_E06.AE177_052214DR16s-Sam401-475-pr_filt.fastq.gz","AE177",0,NA,"052214DR16s","E06"
544,"day0_E06.BB21_052214DR16s-SAM81-160-pr_filt.fastq.gz","BB21",0,NA,"052214DR16s","E06"
546,"day0_E06.BB85_052214DR16s-Sam701-775-pr_filt.fastq.gz","BB85",0,NA,"052214DR16s","E06"
547,"day0_E06.WGP05_052214DR16s-Sam321-400-pr_filt.fastq.gz","WGP05",0,NA,"052214DR16s","E06"
548,"day0_E06.WGP13_052214DR16s-Sam1-80-pr_filt.fastq.gz","WGP13",0,NA,"052214DR16s","E06"
549,"day0_E06.WYC37_052214DR16s-Sam476-550_filt.fastq.gz","WYC37",0,NA,"052214DR16s","E06"
551,"day0_E07.AE105_052214DR16s-Sam851-925-pr_filt.fastq.gz","AE105",0,NA,"052214DR16s","E07"
552,"day0_E07.AE107c_052214DR16s-Sam241-320-pr_filt.fastq.gz","AE107c",0,NA,"052214DR16s","E07"
553,"day0_E07.AE69_052214DR16s-Sam626-700-pr_filt.fastq.gz","AE69",0,NA,"052214DR16s","E07"
555,"day0_E07.PH13_052214DR16s-Sam476-550_filt.fastq.gz","PH13",0,NA,"052214DR16s","E07"
556,"day0_E07.WEL05_052214DR16s-Sam321-400-pr_filt.fastq.gz","WEL05",0,NA,"052214DR16s","E07"
557,"day0_E07.WEL05_052214DR16s-Sam401-475-pr_filt.fastq.gz","WEL05",0,NA,"052214DR16s","E07"
558,"day0_E07.WP05_052214DR16s-Sam1-80-pr_filt.fastq.gz","WP05",0,NA,"052214DR16s","E07"
559,"day0_E07.WYT61_052214DR16s-Sam701-775-pr_filt.fastq.gz","WYT61",0,NA,"052214DR16s","E07"
560,"day0_E08.AE21_052214DR16s-Sam551-625-pr_filt.fastq.gz","AE21",0,NA,"052214DR16s","E08"
562,"day0_E08.BB37_052214DR16s-SAM81-160-pr_filt.fastq.gz","BB37",0,NA,"052214DR16s","E08"
564,"day0_E08.LW11_052214DR16s-Sam1-80-pr_filt.fastq.gz","LW11",0,NA,"052214DR16s","E08"
565,"day0_E08.OWW05_052214DR16s-Sam321-400-pr_filt.fastq.gz","OWW05",0,NA,"052214DR16s","E08"
567,"day0_E08.WiW29_052214DR16s-Sam701-775-pr_filt.fastq.gz","WiW29",0,NA,"052214DR16s","E08"
568,"day0_E08.WYT75_052214DR16s-Sam626-700-pr_filt.fastq.gz","WYT75",0,NA,"052214DR16s","E08"
569,"day0_E09.AE116_052214DR16s-Sam851-925-pr_filt.fastq.gz","AE116",0,NA,"052214DR16s","E09"
571,"day0_E09.BB45_052214DR16s-Sam401-475-pr_filt.fastq.gz","BB45",0,NA,"052214DR16s","E09"
572,"day0_E09.HW05_052214DR16s-Sam1-80-pr_filt.fastq.gz","HW05",0,NA,"052214DR16s","E09"
573,"day0_E09.PH05_052214DR16s-Sam161-240-pr_filt.fastq.gz","PH05",0,NA,"052214DR16s","E09"
574,"day0_E09.WiW05_052214DR16s-Sam321-400-pr_filt.fastq.gz","WiW05",0,NA,"052214DR16s","E09"
575,"day0_E09.WiW37_052214DR16s-Sam701-775-pr_filt.fastq.gz","WiW37",0,NA,"052214DR16s","E09"
576,"day0_E09.WYT29_052214DR16s-Sam551-625-pr_filt.fastq.gz","WYT29",0,NA,"052214DR16s","E09"
577,"day0_E09.WYT83_052214DR16s-Sam626-700-pr_filt.fastq.gz","WYT83",0,NA,"052214DR16s","E09"
580,"day0_E10.AE124_052214DR16s-Sam851-925-pr_filt.fastq.gz","AE124",0,NA,"052214DR16s","E10"
581,"day0_E10.AE156_052214DR16s-Sam551-625-pr_filt.fastq.gz","AE156",0,NA,"052214DR16s","E10"
582,"day0_E10.AE29_052214DR16s-Sam161-240-pr_filt.fastq.gz","AE29",0,NA,"052214DR16s","E10"
584,"day0_E10.WF05_052214DR16s-Sam321-400-pr_filt.fastq.gz","WF05",0,NA,"052214DR16s","E10"
585,"day0_E10.WiW13_052214DR16s-Sam1-80-pr_filt.fastq.gz","WiW13",0,NA,"052214DR16s","E10"
586,"day0_E10.WiW45_052214DR16s-Sam701-775-pr_filt.fastq.gz","WiW45",0,NA,"052214DR16s","E10"
587,"day0_E10.WYM13_052214DR16s-Sam476-550_filt.fastq.gz","WYM13",0,NA,"052214DR16s","E10"
589,"day0_E10.WYT91_052214DR16s-Sam626-700-pr_filt.fastq.gz","WYT91",0,NA,"052214DR16s","E10"
591,"day0_E11.AE13_052214DR16s-Sam476-550_filt.fastq.gz","AE13",0,NA,"052214DR16s","E11"
592,"day0_E11.AE132_052214DR16s-Sam851-925-pr_filt.fastq.gz","AE132",0,NA,"052214DR16s","E11"
593,"day0_E11.AE164_052214DR16s-Sam551-625-pr_filt.fastq.gz","AE164",0,NA,"052214DR16s","E11"
594,"day0_E11.AE37_052214DR16s-Sam161-240-pr_filt.fastq.gz","AE37",0,NA,"052214DR16s","E11"
595,"day0_E11.AE77_052214DR16s-Sam776-850-pr_filt.fastq.gz","AE77",0,NA,"052214DR16s","E11"
596,"day0_E11.BWd05_052214DR16s-Sam321-400-pr_filt.fastq.gz","BWd05",0,NA,"052214DR16s","E11"
597,"day0_E11.WiW53_052214DR16s-Sam626-700-pr_filt.fastq.gz","WiW53",0,NA,"052214DR16s","E11"
598,"day0_E11.WYC05_052214DR16s-SAM81-160-pr_filt.fastq.gz","WYC05",0,NA,"052214DR16s","E11"
599,"day0_E12.AE140_052214DR16s-Sam851-925-pr_filt.fastq.gz","AE140",0,NA,"052214DR16s","E12"
600,"day0_E12.AE172_052214DR16s-Sam551-625-pr_filt.fastq.gz","AE172",0,NA,"052214DR16s","E12"
601,"day0_E12.AE45_052214DR16s-Sam161-240-pr_filt.fastq.gz","AE45",0,NA,"052214DR16s","E12"
602,"day0_E12.AE85_052214DR16s-Sam776-850-pr_filt.fastq.gz","AE85",0,NA,"052214DR16s","E12"
604,"day0_E12.LW05_052214DR16s-Sam321-400-pr_filt.fastq.gz","LW05",0,NA,"052214DR16s","E12"
606,"day0_E12.WP13_052214DR16s-SAM81-160-pr_filt.fastq.gz","WP13",0,NA,"052214DR16s","E12"
608,"day0_E12.WYT21_052214DR16s-Sam476-550_filt.fastq.gz","WYT21",0,NA,"052214DR16s","E12"
