"","community","day","rep","seq.run","well"
"2258","Negative",7,2,"021216DR515F","F3"
"2259","Negative",7,3,"021216DR515F","F3"
"2260","Negative",7,4,"021216DR515F","F3"
"2261","SKB14",7,NA,"021216DR515F","F3"
"2262","WiW22",7,1,"021216DR515F","F3"
"2263","WiW22",7,2,"021216DR515F","F3"
"2264","WiW22",7,3,"021216DR515F","F3"
"2265","WiW22",7,4,"021216DR515F","F3"
"2266","WiW22",7,4,"021216DR515F","F3"
"2267","WYT22",7,4,"021216DR515F","F3"
"2268","BB88",7,1,"021216DR515F","F4"
"2269","BB88",7,2,"021216DR515F","F4"
"2270","BB88",7,3,"021216DR515F","F4"
"2271","BB88",7,4,"021216DR515F","F4"
"2272","IsoMix",7,NA,"021216DR515F","F4"
"2273","SKB22",7,NA,"021216DR515F","F4"
"2274","WF06",7,1,"021216DR515F","F4"
"2275","WF06",7,2,"021216DR515F","F4"
"2276","WF06",7,3,"021216DR515F","F4"
"2277","WiW30",7,1,"021216DR515F","F4"
"2278","WiW30",7,2,"021216DR515F","F4"
"2279","WiW30",7,3,"021216DR515F","F4"
"2280","WiW30",7,4,"021216DR515F","F4"
"2281","WiW30",7,4,"021216DR515F","F4"
"2282","WYT30",7,4,"021216DR515F","F4"
"2283","CHE13",7,1,"021216DR515F","F5"
"2284","CHE13",7,1,"021216DR515F","F5"
"2285","CHE13",7,2,"021216DR515F","F5"
"2286","CHE13",7,2,"021216DR515F","F5"
"2287","CHE13",7,3,"021216DR515F","F5"
"2288","CHE13",7,3,"021216DR515F","F5"
"2289","CHE13",7,4,"021216DR515F","F5"
"2290","CHE13",7,4,"021216DR515F","F5"
"2291","IsoMix",7,NA,"021216DR515F","F5"
"2292","SKP6",7,NA,"021216DR515F","F5"
"2293","WEL06",7,1,"021216DR515F","F5"
"2294","WEL06",7,1,"021216DR515F","F5"
"2295","WEL06",7,2,"021216DR515F","F5"
"2296","WEL06",7,2,"021216DR515F","F5"
"2297","WEL06",7,3,"021216DR515F","F5"
"2298","WEL06",7,3,"021216DR515F","F5"
"2299","WEL06",7,4,"021216DR515F","F5"
"2300","WiW38",7,1,"021216DR515F","F5"
"2301","WiW38",7,2,"021216DR515F","F5"
"2302","WiW38",7,3,"021216DR515F","F5"
"2303","WiW38",7,4,"021216DR515F","F5"
"2304","WYT06",7,1,"021216DR515F","F5"
"2305","WYT06",7,2,"021216DR515F","F5"
"2306","WYT06",7,3,"021216DR515F","F5"
"2307","WYT38",7,4,"021216DR515F","F5"
"2308","IsoMix",7,NA,"021216DR515F","F6"
"2309","SKP14",7,NA,"021216DR515F","F6"
"2310","WEL14",7,1,"021216DR515F","F6"
"2311","WEL14",7,1,"021216DR515F","F6"
"2312","WEL14",7,2,"021216DR515F","F6"
"2313","WEL14",7,3,"021216DR515F","F6"
"2314","WEL14",7,3,"021216DR515F","F6"
"2315","WEL14",7,4,"021216DR515F","F6"
"2316","WiW46",7,1,"021216DR515F","F6"
"2317","WiW46",7,2,"021216DR515F","F6"
"2318","WiW46",7,3,"021216DR515F","F6"
"2319","WiW46",7,3,"021216DR515F","F6"
"2320","WiW46",7,4,"021216DR515F","F6"
"2321","WYD06",7,1,"021216DR515F","F6"
"2322","WYD06",7,2,"021216DR515F","F6"
"2323","WYD06",7,3,"021216DR515F","F6"
"2324","WYD06",7,4,"021216DR515F","F6"
"2325","WYT14",7,1,"021216DR515F","F6"
"2326","WYT14",7,2,"021216DR515F","F6"
"2327","WYT14",7,3,"021216DR515F","F6"
"2328","WYT46",7,4,"021216DR515F","F6"
"2329","AE155",7,1,"021216DR515F","F7"
"2330","AE155",7,2,"021216DR515F","F7"
"2331","AE155",7,3,"021216DR515F","F7"
"2332","AE155",7,4,"021216DR515F","F7"
"2333","IsoMix",7,NA,"021216DR515F","F7"
"2334","s2",7,NA,"021216DR515F","F7"
"2335","WEL22",7,1,"021216DR515F","F7"
"2336","WEL22",7,2,"021216DR515F","F7"
"2337","WEL22",7,3,"021216DR515F","F7"
"2338","WEL22",7,4,"021216DR515F","F7"
"2339","WEL22",7,4,"021216DR515F","F7"
"2340","WiW54",7,1,"021216DR515F","F7"
"2341","WiW54",7,2,"021216DR515F","F7"
"2342","WiW54",7,3,"021216DR515F","F7"
"2343","WiW54",7,4,"021216DR515F","F7"
"2344","WYT22",7,1,"021216DR515F","F7"
"2345","WYT22",7,2,"021216DR515F","F7"
"2346","WYT22",7,3,"021216DR515F","F7"
"2347","WYT54",7,4,"021216DR515F","F7"
"2348","AA6",7,NA,"021216DR515F","F8"
"2349","AE23",7,1,"021216DR515F","F8"
"2350","AE23",7,2,"021216DR515F","F8"
"2351","AE23",7,3,"021216DR515F","F8"
"2352","AE23",7,4,"021216DR515F","F8"
"2353","IsoMix",7,NA,"021216DR515F","F8"
"2354","LW04",7,1,"021216DR515F","F8"
"2355","LW04",7,2,"021216DR515F","F8"
"2356","LW04",7,3,"021216DR515F","F8"
"2357","LW04",7,4,"021216DR515F","F8"
"2358","s18",7,NA,"021216DR515F","F8"
"2359","WYT30",7,1,"021216DR515F","F8"
"2360","WYT30",7,2,"021216DR515F","F8"
"2361","WYT30",7,2,"021216DR515F","F8"
"2362","WYT30",7,3,"021216DR515F","F8"
"2363","AA14",7,NA,"021216DR515F","F9"
"2364","BB60",7,1,"021216DR515F","F9"
"2365","BB60",7,2,"021216DR515F","F9"
"2366","BB60",7,3,"021216DR515F","F9"
"2367","BB60",7,4,"021216DR515F","F9"
"2368","LW12",7,1,"021216DR515F","F9"
"2369","LW12",7,2,"021216DR515F","F9"
"2370","LW12",7,3,"021216DR515F","F9"
"2371","LW12",7,4,"021216DR515F","F9"
"2372","NIsoMix",7,NA,"021216DR515F","F9"
"2373","OWW06",7,4,"021216DR515F","F9"
"2374","WP06",7,1,"021216DR515F","F9"
"2375","WP06",7,2,"021216DR515F","F9"
"2376","WP06",7,3,"021216DR515F","F9"
"2377","WP06",7,4,"021216DR515F","F9"
"2378","WYT38",7,1,"021216DR515F","F9"
"2379","WYT38",7,2,"021216DR515F","F9"
"2380","WYT38",7,3,"021216DR515F","F9"
"2381","AE101",7,1,"021216DR515F","G1"
"2382","AE101",7,2,"021216DR515F","G1"
"2383","AE101",7,3,"021216DR515F","G1"
"2384","AE101",7,4,"021216DR515F","G1"
"2385","BB07",7,1,"021216DR515F","G1"
"2386","BB07",7,2,"021216DR515F","G1"
"2387","BB07",7,3,"021216DR515F","G1"
"2388","BB07",7,4,"021216DR515F","G1"
"2389","CTRL",7,NA,"021216DR515F","G1"
"2390","OWW07",7,1,"021216DR515F","G1"
"2391","OWW07",7,2,"021216DR515F","G1"
"2392","OWW07",7,3,"021216DR515F","G1"
"2393","SKW7",7,NA,"021216DR515F","G1"
"2394","WiW07",7,1,"021216DR515F","G1"
"2395","WiW07",7,2,"021216DR515F","G1"
"2396","WiW07",7,3,"021216DR515F","G1"
"2397","WiW07",7,4,"021216DR515F","G1"
"2398","WYT07",7,4,"021216DR515F","G1"
"2399","AA23",7,NA,"021216DR515F","G10"
"2400","BB30",7,1,"021216DR515F","G10"
"2401","BB30",7,1,"021216DR515F","G10"
"2402","BB30",7,2,"021216DR515F","G10"
"2403","BB30",7,3,"021216DR515F","G10"
"2404","BB30",7,4,"021216DR515F","G10"
"2405","Mix",7,NA,"021216DR515F","G10"
"2406","OWW15",7,4,"021216DR515F","G10"
"2407","PH07",7,1,"021216DR515F","G10"
"2408","PH07",7,2,"021216DR515F","G10"
"2409","PH07",7,3,"021216DR515F","G10"
"2410","PH07",7,4,"021216DR515F","G10"
"2411","PH07",7,4,"021216DR515F","G10"
"2412","WP15",7,1,"021216DR515F","G10"
"2413","WP15",7,1,"021216DR515F","G10"
"2414","WP15",7,2,"021216DR515F","G10"
"2415","WP15",7,2,"021216DR515F","G10"
"2416","WP15",7,3,"021216DR515F","G10"
"2417","WP15",7,4,"021216DR515F","G10"
"2418","WYT47",7,1,"021216DR515F","G10"
"2419","WYT47",7,2,"021216DR515F","G10"
"2420","WYT47",7,3,"021216DR515F","G10"
"2421","AA31",7,NA,"021216DR515F","G11"
"2422","AE103",7,1,"021216DR515F","G11"
"2423","AE103",7,2,"021216DR515F","G11"
"2424","AE103",7,3,"021216DR515F","G11"
"2425","AE103",7,4,"021216DR515F","G11"
"2426","BWd07",7,4,"021216DR515F","G11"
"2427","Mix",7,NA,"021216DR515F","G11"
"2428","PH15",7,1,"021216DR515F","G11"
"2429","PH15",7,2,"021216DR515F","G11"
"2430","PH15",7,3,"021216DR515F","G11"
"2431","PH15",7,4,"021216DR515F","G11"
"2432","SAC07",7,1,"021216DR515F","G11"
"2433","SAC07",7,1,"021216DR515F","G11"
"2434","SAC07",7,2,"021216DR515F","G11"
"2435","SAC07",7,2,"021216DR515F","G11"
"2436","SAC07",7,3,"021216DR515F","G11"
"2437","SAC07",7,4,"021216DR515F","G11"
"2438","WYT55",7,1,"021216DR515F","G11"
"2439","WYT55",7,2,"021216DR515F","G11"
"2440","WYT55",7,3,"021216DR515F","G11"
"2441","CHE07",7,1,"021216DR515F","G12"
"2442","CHE07",7,2,"021216DR515F","G12"
"2443","CHE07",7,3,"021216DR515F","G12"
"2444","CHE07",7,4,"021216DR515F","G12"
"2445","CHE07",7,4,"021216DR515F","G12"
"2446","NOF12",7,NA,"021216DR515F","G12"
"2447","PCR",7,NA,"021216DR515F","G12"
"2448","PH23",7,1,"021216DR515F","G12"
"2449","PH23",7,2,"021216DR515F","G12"
"2450","PH23",7,3,"021216DR515F","G12"
"2451","PH23",7,4,"021216DR515F","G12"
"2452","PH23",7,4,"021216DR515F","G12"
"2453","SAC15",7,1,"021216DR515F","G12"
"2454","SAC15",7,1,"021216DR515F","G12"
"2455","SAC15",7,2,"021216DR515F","G12"
"2456","SAC15",7,2,"021216DR515F","G12"
"2457","SAC15",7,3,"021216DR515F","G12"
"2458","SAC15",7,3,"021216DR515F","G12"
"2459","SAC15",7,4,"021216DR515F","G12"
"2460","SAC15",7,4,"021216DR515F","G12"
"2461","WF07",7,4,"021216DR515F","G12"
"2462","WF07",7,4,"021216DR515F","G12"
"2463","BB15",7,1,"021216DR515F","G2"
"2464","BB15",7,2,"021216DR515F","G2"
"2465","BB15",7,3,"021216DR515F","G2"
"2466","BB15",7,4,"021216DR515F","G2"
"2467","CTRL",7,NA,"021216DR515F","G2"
"2468","OWW15",7,1,"021216DR515F","G2"
"2469","OWW15",7,2,"021216DR515F","G2"
"2470","OWW15",7,3,"021216DR515F","G2"
"2471","SKB7",7,NA,"021216DR515F","G2"
"2472","WiW15",7,1,"021216DR515F","G2"
"2473","WiW15",7,2,"021216DR515F","G2"
"2474","WiW15",7,3,"021216DR515F","G2"
"2475","WiW15",7,4,"021216DR515F","G2"
"2476","WiW15",7,4,"021216DR515F","G2"
"2477","WYT15",7,4,"021216DR515F","G2"
"2478","WYT63",7,1,"021216DR515F","G2"
"2479","WYT63",7,2,"021216DR515F","G2"
"2480","WYT63",7,3,"021216DR515F","G2"
"2481","WYT63",7,4,"021216DR515F","G2"
"2482","BB23",7,1,"021216DR515F","G3"
"2483","BB23",7,2,"021216DR515F","G3"
"2484","BB23",7,3,"021216DR515F","G3"
"2485","BB23",7,4,"021216DR515F","G3"
"2486","BB58",7,1,"021216DR515F","G3"
"2487","BB58",7,2,"021216DR515F","G3"
"2488","BB58",7,3,"021216DR515F","G3"
"2489","BB58",7,4,"021216DR515F","G3"
"2490","BB58",7,4,"021216DR515F","G3"
"2491","BWd07",7,1,"021216DR515F","G3"
"2492","BWd07",7,2,"021216DR515F","G3"
"2493","BWd07",7,3,"021216DR515F","G3"
"2494","CTRL",7,NA,"021216DR515F","G3"
"2495","SKB15",7,NA,"021216DR515F","G3"
"2496","WiW23",7,1,"021216DR515F","G3"
"2497","WiW23",7,2,"021216DR515F","G3"
"2498","WiW23",7,3,"021216DR515F","G3"
"2499","WiW23",7,4,"021216DR515F","G3"
"2500","WiW23",7,4,"021216DR515F","G3"
"2501","WYT23",7,4,"021216DR515F","G3"
"2502","BB52",7,1,"021216DR515F","G4"
"2503","BB52",7,2,"021216DR515F","G4"
"2504","BB52",7,3,"021216DR515F","G4"
"2505","BB52",7,3,"021216DR515F","G4"
"2506","BB52",7,4,"021216DR515F","G4"
"2507","CTRL",7,NA,"021216DR515F","G4"
"2508","SKB23",7,NA,"021216DR515F","G4"
"2509","WF07",7,1,"021216DR515F","G4"
"2510","WF07",7,2,"021216DR515F","G4"
"2511","WF07",7,3,"021216DR515F","G4"
"2512","WiW31",7,1,"021216DR515F","G4"
"2513","WiW31",7,2,"021216DR515F","G4"
"2514","WiW31",7,3,"021216DR515F","G4"
"2515","WiW31",7,4,"021216DR515F","G4"
"2516","WYT31",7,4,"021216DR515F","G4"
"2517","CTRL",7,NA,"021216DR515F","G5"
"2518","SKP7",7,NA,"021216DR515F","G5"
"2519","SP08",7,1,"021216DR515F","G5"
"2520","SP08",7,2,"021216DR515F","G5"
"2521","SP08",7,3,"021216DR515F","G5"
"2522","SP08",7,4,"021216DR515F","G5"
"2523","WEL07",7,1,"021216DR515F","G5"
"2524","WEL07",7,2,"021216DR515F","G5"
"2525","WEL07",7,3,"021216DR515F","G5"
"2526","WEL07",7,3,"021216DR515F","G5"
"2527","WEL07",7,4,"021216DR515F","G5"
"2528","WEL07",7,4,"021216DR515F","G5"
"2529","WiW39",7,1,"021216DR515F","G5"
"2530","WiW39",7,2,"021216DR515F","G5"
"2531","WiW39",7,3,"021216DR515F","G5"
"2532","WiW39",7,4,"021216DR515F","G5"
"2533","WYT07",7,1,"021216DR515F","G5"
"2534","WYT07",7,2,"021216DR515F","G5"
"2535","WYT07",7,3,"021216DR515F","G5"
"2536","WYT39",7,4,"021216DR515F","G5"
"2537","CTRL",7,NA,"021216DR515F","G6"
"2538","SKP15",7,NA,"021216DR515F","G6"
"2539","SP01",7,1,"021216DR515F","G6"
"2540","SP01",7,1,"021216DR515F","G6"
"2541","SP01",7,2,"021216DR515F","G6"
"2542","SP01",7,2,"021216DR515F","G6"
"2543","SP01",7,3,"021216DR515F","G6"
"2544","SP01",7,3,"021216DR515F","G6"
"2545","SP01",7,4,"021216DR515F","G6"
"2546","WEL15",7,1,"021216DR515F","G6"
"2547","WEL15",7,1,"021216DR515F","G6"
"2548","WEL15",7,2,"021216DR515F","G6"
"2549","WEL15",7,3,"021216DR515F","G6"
"2550","WEL15",7,4,"021216DR515F","G6"
"2551","WiW47",7,1,"021216DR515F","G6"
"2552","WiW47",7,2,"021216DR515F","G6"
"2553","WiW47",7,3,"021216DR515F","G6"
"2554","WiW47",7,3,"021216DR515F","G6"
"2555","WiW47",7,4,"021216DR515F","G6"
"2556","WYT15",7,1,"021216DR515F","G6"
"2557","WYT15",7,2,"021216DR515F","G6"
"2558","WYT15",7,3,"021216DR515F","G6"
"2559","WYT47",7,4,"021216DR515F","G6"
"2560","CHE04",7,1,"021216DR515F","G7"
"2561","CHE04",7,1,"021216DR515F","G7"
"2562","CHE04",7,2,"021216DR515F","G7"
"2563","CHE04",7,2,"021216DR515F","G7"
"2564","CHE04",7,3,"021216DR515F","G7"
"2565","CHE04",7,3,"021216DR515F","G7"
"2566","CHE04",7,4,"021216DR515F","G7"
"2567","CHE04",7,4,"021216DR515F","G7"
"2568","CTRL",7,NA,"021216DR515F","G7"
"2569","s3",7,NA,"021216DR515F","G7"
"2570","WEL23",7,1,"021216DR515F","G7"
"2571","WEL23",7,1,"021216DR515F","G7"
"2572","WEL23",7,2,"021216DR515F","G7"
"2573","WEL23",7,2,"021216DR515F","G7"
"2574","WEL23",7,3,"021216DR515F","G7"
"2575","WEL23",7,3,"021216DR515F","G7"
"2576","WEL23",7,4,"021216DR515F","G7"
"2577","WEL23",7,4,"021216DR515F","G7"
"2578","WiW55",7,1,"021216DR515F","G7"
"2579","WiW55",7,2,"021216DR515F","G7"
"2580","WiW55",7,3,"021216DR515F","G7"
"2581","WiW55",7,4,"021216DR515F","G7"
"2582","WYT23",7,1,"021216DR515F","G7"
"2583","WYT23",7,2,"021216DR515F","G7"
"2584","WYT23",7,3,"021216DR515F","G7"
"2585","WYT55",7,4,"021216DR515F","G7"
"2586","AA7",7,NA,"021216DR515F","G8"
"2587","BB22",7,1,"021216DR515F","G8"
"2588","BB22",7,2,"021216DR515F","G8"
"2589","BB22",7,2,"021216DR515F","G8"
"2590","BB22",7,3,"021216DR515F","G8"
"2591","BB22",7,4,"021216DR515F","G8"
"2592","CTRL",7,NA,"021216DR515F","G8"
"2593","LW05",7,1,"021216DR515F","G8"
"2594","LW05",7,2,"021216DR515F","G8"
"2595","LW05",7,3,"021216DR515F","G8"
"2596","LW05",7,4,"021216DR515F","G8"
"2597","WYT31",7,1,"021216DR515F","G8"
"2598","WYT31",7,2,"021216DR515F","G8"
"2599","WYT31",7,2,"021216DR515F","G8"
"2600","WYT31",7,3,"021216DR515F","G8"
"2601","AA15",7,NA,"021216DR515F","G9"
"2602","CTRL",7,NA,"021216DR515F","G9"
"2603","OWW07",7,4,"021216DR515F","G9"
"2604","SP02",7,1,"021216DR515F","G9"
"2605","SP02",7,2,"021216DR515F","G9"
"2606","SP02",7,3,"021216DR515F","G9"
"2607","SP02",7,4,"021216DR515F","G9"
"2608","WP07",7,1,"021216DR515F","G9"
"2609","WP07",7,2,"021216DR515F","G9"
"2610","WP07",7,3,"021216DR515F","G9"
"2611","WP07",7,4,"021216DR515F","G9"
"2612","WYT39",7,1,"021216DR515F","G9"
"2613","WYT39",7,2,"021216DR515F","G9"
"2614","WYT39",7,3,"021216DR515F","G9"
"2615","BB08",7,1,"021216DR515F","H1"
"2616","BB08",7,2,"021216DR515F","H1"
"2617","BB08",7,3,"021216DR515F","H1"
"2618","BB08",7,3,"021216DR515F","H1"
"2619","BB08",7,4,"021216DR515F","H1"
"2620","BB32",7,1,"021216DR515F","H1"
"2621","BB32",7,1,"021216DR515F","H1"
"2622","BB32",7,2,"021216DR515F","H1"
"2623","BB32",7,2,"021216DR515F","H1"
"2624","BB32",7,3,"021216DR515F","H1"
"2625","BB32",7,3,"021216DR515F","H1"
"2626","BB32",7,4,"021216DR515F","H1"
"2627","BB32",7,4,"021216DR515F","H1"
"2628","CTRL",7,NA,"021216DR515F","H1"
"2629","OWW08",7,1,"021216DR515F","H1"
"2630","OWW08",7,2,"021216DR515F","H1"
"2631","OWW08",7,3,"021216DR515F","H1"
"2632","SKW8",7,NA,"021216DR515F","H1"
"2633","WiW08",7,1,"021216DR515F","H1"
"2634","WiW08",7,2,"021216DR515F","H1"
"2635","WiW08",7,3,"021216DR515F","H1"
"2636","WiW08",7,4,"021216DR515F","H1"
"2637","WYT08",7,4,"021216DR515F","H1"
"2638","AA24",7,NA,"021216DR515F","H10"
"2639","BB03",7,1,"021216DR515F","H10"
"2640","BB03",7,1,"021216DR515F","H10"
"2641","BB03",7,2,"021216DR515F","H10"
"2642","BB03",7,3,"021216DR515F","H10"
"2643","BB03",7,4,"021216DR515F","H10"
"2644","Mix",7,NA,"021216DR515F","H10"
"2645","OWW16",7,4,"021216DR515F","H10"
"2646","PH08",7,1,"021216DR515F","H10"
"2647","PH08",7,2,"021216DR515F","H10"
"2648","PH08",7,3,"021216DR515F","H10"
"2649","PH08",7,4,"021216DR515F","H10"
"2650","WP16",7,1,"021216DR515F","H10"
"2651","WP16",7,1,"021216DR515F","H10"
"2652","WP16",7,2,"021216DR515F","H10"
"2653","WP16",7,2,"021216DR515F","H10"
"2654","WP16",7,3,"021216DR515F","H10"
"2655","WP16",7,3,"021216DR515F","H10"
"2656","WP16",7,4,"021216DR515F","H10"
"2657","WYT48",7,1,"021216DR515F","H10"
"2658","WYT48",7,2,"021216DR515F","H10"
"2659","WYT48",7,3,"021216DR515F","H10"
"2660","AA32",7,NA,"021216DR515F","H11"
"2661","AE27",7,1,"021216DR515F","H11"
"2662","AE27",7,2,"021216DR515F","H11"
"2663","AE27",7,3,"021216DR515F","H11"
"2664","AE27",7,4,"021216DR515F","H11"
"2665","BWd08",7,4,"021216DR515F","H11"
"2666","Mix",7,NA,"021216DR515F","H11"
"2667","Mix",7,NA,"021216DR515F","H11"
"2668","PH16",7,1,"021216DR515F","H11"
"2669","PH16",7,2,"021216DR515F","H11"
"2670","PH16",7,3,"021216DR515F","H11"
"2671","PH16",7,3,"021216DR515F","H11"
"2672","PH16",7,4,"021216DR515F","H11"
"2673","SAC08",7,1,"021216DR515F","H11"
"2674","SAC08",7,2,"021216DR515F","H11"
"2675","SAC08",7,2,"021216DR515F","H11"
"2676","SAC08",7,3,"021216DR515F","H11"
"2677","SAC08",7,3,"021216DR515F","H11"
"2678","SAC08",7,4,"021216DR515F","H11"
"2679","WYT56",7,1,"021216DR515F","H11"
"2680","WYT56",7,2,"021216DR515F","H11"
"2681","WYT56",7,3,"021216DR515F","H11"
"2682","AE98",7,1,"021216DR515F","H12"
"2683","AE98",7,2,"021216DR515F","H12"
"2684","AE98",7,3,"021216DR515F","H12"
"2685","AE98",7,4,"021216DR515F","H12"
"2686","Negative",7,4,"021216DR515F","H12"
"2687","NOG12",7,NA,"021216DR515F","H12"
"2688","PCR",7,NA,"021216DR515F","H12"
"2689","PCR",7,NA,"021216DR515F","H12"
"2690","PH24",7,1,"021216DR515F","H12"
"2691","PH24",7,2,"021216DR515F","H12"
"2692","PH24",7,3,"021216DR515F","H12"
"2693","PH24",7,4,"021216DR515F","H12"
"2694","SAC16",7,1,"021216DR515F","H12"
"2695","SAC16",7,1,"021216DR515F","H12"
"2696","SAC16",7,2,"021216DR515F","H12"
"2697","SAC16",7,2,"021216DR515F","H12"
"2698","SAC16",7,3,"021216DR515F","H12"
"2699","SAC16",7,4,"021216DR515F","H12"
"2700","SAC16",7,4,"021216DR515F","H12"
"2701","BB16",7,1,"021216DR515F","H2"
"2702","BB16",7,2,"021216DR515F","H2"
"2703","BB16",7,3,"021216DR515F","H2"
"2704","BB16",7,4,"021216DR515F","H2"
"2705","CTRL",7,NA,"021216DR515F","H2"
"2706","OWW16",7,1,"021216DR515F","H2"
"2707","OWW16",7,2,"021216DR515F","H2"
"2708","OWW16",7,3,"021216DR515F","H2"
"2709","SKB8",7,NA,"021216DR515F","H2"
"2710","WiW16",7,1,"021216DR515F","H2"
"2711","WiW16",7,2,"021216DR515F","H2"
"2712","WiW16",7,3,"021216DR515F","H2"
"2713","WiW16",7,4,"021216DR515F","H2"
"2714","WiW16",7,4,"021216DR515F","H2"
"2715","WYT16",7,4,"021216DR515F","H2"
"2716","WYT87",7,1,"021216DR515F","H2"
"2717","WYT87",7,2,"021216DR515F","H2"
"2718","WYT87",7,3,"021216DR515F","H2"
"2719","WYT87",7,4,"021216DR515F","H2"
"2720","BB24",7,1,"021216DR515F","H3"
"2721","BB24",7,1,"021216DR515F","H3"
"2722","BB24",7,2,"021216DR515F","H3"
"2723","BB24",7,3,"021216DR515F","H3"
"2724","BB24",7,4,"021216DR515F","H3"
"2725","BWd08",7,1,"021216DR515F","H3"
"2726","BWd08",7,2,"021216DR515F","H3"
"2727","BWd08",7,3,"021216DR515F","H3"
"2728","CTRL",7,NA,"021216DR515F","H3"
"2729","Negative",7,1,"021216DR515F","H3"
"2730","Negative",7,2,"021216DR515F","H3"
"2731","Negative",7,3,"021216DR515F","H3"
"2732","Negative",7,4,"021216DR515F","H3"
"2733","SKB16",7,NA,"021216DR515F","H3"
"2734","WiW24",7,1,"021216DR515F","H3"
"2735","WiW24",7,2,"021216DR515F","H3"
"2736","WiW24",7,3,"021216DR515F","H3"
"2737","WiW24",7,4,"021216DR515F","H3"
"2738","WiW24",7,4,"021216DR515F","H3"
"2739","WYT24",7,4,"021216DR515F","H3"
"2740","CTRL",7,NA,"021216DR515F","H4"
"2741","Negative",7,1,"021216DR515F","H4"
"2742","Negative",7,2,"021216DR515F","H4"
"2743","Negative",7,3,"021216DR515F","H4"
"2744","SKB24",7,NA,"021216DR515F","H4"
"2745","WiW32",7,1,"021216DR515F","H4"
"2746","WiW32",7,2,"021216DR515F","H4"
"2747","WiW32",7,3,"021216DR515F","H4"
"2748","WiW32",7,4,"021216DR515F","H4"
"2749","WiW32",7,4,"021216DR515F","H4"
"2750","WYT32",7,4,"021216DR515F","H4"
"2751","WYT32",7,4,"021216DR515F","H4"
"2752","WYT95",7,1,"021216DR515F","H4"
"2753","WYT95",7,2,"021216DR515F","H4"
"2754","WYT95",7,3,"021216DR515F","H4"
"2755","WYT95",7,4,"021216DR515F","H4"
"2756","CTRL",7,NA,"021216DR515F","H5"
"2757","SKP8",7,NA,"021216DR515F","H5"
"2758","SP05",7,1,"021216DR515F","H5"
"2759","SP05",7,2,"021216DR515F","H5"
"2760","SP05",7,3,"021216DR515F","H5"
"2761","SP05",7,4,"021216DR515F","H5"
"2762","WEL08",7,1,"021216DR515F","H5"
"2763","WEL08",7,2,"021216DR515F","H5"
"2764","WEL08",7,3,"021216DR515F","H5"
"2765","WEL08",7,4,"021216DR515F","H5"
"2766","WiW40",7,1,"021216DR515F","H5"
"2767","WiW40",7,2,"021216DR515F","H5"
"2768","WiW40",7,3,"021216DR515F","H5"
"2769","WiW40",7,4,"021216DR515F","H5"
"2770","WYT08",7,1,"021216DR515F","H5"
"2771","WYT08",7,2,"021216DR515F","H5"
"2772","WYT08",7,3,"021216DR515F","H5"
"2773","WYT40",7,4,"021216DR515F","H5"
"2774","AE50",7,1,"021216DR515F","H6"
"2775","AE50",7,2,"021216DR515F","H6"
"2776","AE50",7,3,"021216DR515F","H6"
"2777","AE50",7,4,"021216DR515F","H6"
"2778","CTRL",7,NA,"021216DR515F","H6"
"2779","SKP16",7,NA,"021216DR515F","H6"
"2780","WEL16",7,1,"021216DR515F","H6"
"2781","WEL16",7,2,"021216DR515F","H6"
"2782","WEL16",7,3,"021216DR515F","H6"
"2783","WEL16",7,3,"021216DR515F","H6"
"2784","WEL16",7,4,"021216DR515F","H6"
"2785","WEL16",7,4,"021216DR515F","H6"
"2786","WiW48",7,1,"021216DR515F","H6"
"2787","WiW48",7,2,"021216DR515F","H6"
"2788","WiW48",7,3,"021216DR515F","H6"
"2789","WiW48",7,3,"021216DR515F","H6"
"2790","WiW48",7,4,"021216DR515F","H6"
"2791","WYT16",7,1,"021216DR515F","H6"
"2792","WYT16",7,2,"021216DR515F","H6"
"2793","WYT16",7,3,"021216DR515F","H6"
"2794","WYT48",7,4,"021216DR515F","H6"
"2795","AE172",7,1,"021216DR515F","H7"
"2796","AE172",7,2,"021216DR515F","H7"
"2797","AE172",7,3,"021216DR515F","H7"
"2798","AE172",7,4,"021216DR515F","H7"
"2799","CTRL",7,NA,"021216DR515F","H7"
"2800","Negative",7,NA,"021216DR515F","H7"
"2801","WEL24",7,1,"021216DR515F","H7"
"2802","WEL24",7,1,"021216DR515F","H7"
"2803","WEL24",7,2,"021216DR515F","H7"
"2804","WEL24",7,3,"021216DR515F","H7"
"2805","WEL24",7,4,"021216DR515F","H7"
"2806","WEL24",7,4,"021216DR515F","H7"
"2807","WiW56",7,1,"021216DR515F","H7"
"2808","WiW56",7,2,"021216DR515F","H7"
"2809","WiW56",7,3,"021216DR515F","H7"
"2810","WiW56",7,4,"021216DR515F","H7"
"2811","WYT24",7,1,"021216DR515F","H7"
"2812","WYT24",7,2,"021216DR515F","H7"
"2813","WYT24",7,3,"021216DR515F","H7"
"2814","WYT56",7,4,"021216DR515F","H7"
"2815","AA8",7,NA,"021216DR515F","H8"
"2816","CTRL",7,NA,"021216DR515F","H8"
"2817","LW06",7,1,"021216DR515F","H8"
"2818","LW06",7,2,"021216DR515F","H8"
"2819","LW06",7,3,"021216DR515F","H8"
"2820","LW06",7,4,"021216DR515F","H8"
"2821","WYT32",7,1,"021216DR515F","H8"
"2822","WYT32",7,2,"021216DR515F","H8"
