sample	Centroid4.1	Centroid4.2	maxDistToC	minDistToC	meanDistToC	diffDistToC	diffDistRelToC	id.DmaxToC	id.DminToC	maxDistToBdC4.1	minDistToBdC4.1	meanDistToBdC4.1	diffDistToBdC4.1	diffDistRelToBdC4.1	id.DmaxToBdC4.1	id.DminToBdC4.1	maxDistToBdC4.2	minDistToBdC4.2	meanDistToBdC4.2	diffDistToBdC4.2	diffDistRelToBdC4.2	id.DmaxToBdC4.2	id.DminToBdC4.2	maxDistToBd	minDistToBd	meanDistToBd	diffDistToBd	diffRelDistToBd	id.minDistToBd	id.maxDistToBd	id.class.minDistToBd	id.class.maxDistToBd	Nsame.class	Class	Converge
WF02	0.548645267457246	0.799103559505298	0.799103559505298	0.548645267457246	0.673874413481272	0.250458292048052	0.371669092990444	Centroid4.2	Centroid4.1	0.809359680778008	0.368017488362972	0.646931031729738	0.441342192415036	0.682209031208463	AE198.4	AE98.4	0.82844781708293	0.663955433724026	0.794443418871585	0.164492383358904	0.207053616974443	WEL07.4	SAC14.4	0.663955433724026	0.368017488362972	0.515986461043499	0.295937945361054	0.804140984379452	AE98.4	SAC14.4	C1	C2	4	1	1
WF04	0.484704411734267	0.788842954393053	0.788842954393053	0.484704411734267	0.63677368306366	0.304138542658786	0.477624234085033	Centroid4.2	Centroid4.1	0.806512740108633	0.463012836770301	0.627762920993034	0.343499903338332	0.547180937024702	AE198.4	WYT28.4	0.825748953414863	0.64087860882823	0.784470270750875	0.184870344586633	0.23566265221202	WEL07.4	BB57.4	0.64087860882823	0.463012836770301	0.551945722799265	0.177865772057929	0.384148684296992	WYT28.4	BB57.4	C1	C2	4	1	1
WF05	0.538387563365917	0.785989141616882	0.785989141616882	0.538387563365917	0.662188352491399	0.247601578250965	0.373914124764345	Centroid4.2	Centroid4.1	0.802451508019511	0.391519328080946	0.649984315287098	0.410932179938565	0.632218609393761	AE198.4	WYT29.4	0.826557983374674	0.635434003609819	0.780744490095915	0.191123979764855	0.244797090711937	WEL07.4	BB57.4	0.635434003609819	0.391519328080946	0.513476665845382	0.243914675528873	0.622995234295163	WYT29.4	BB57.4	C1	C2	4	1	1
WF06	0.546787914033135	0.789897779744778	0.789897779744778	0.546787914033135	0.668342846888957	0.243109865711643	0.36375023214999	Centroid4.2	Centroid4.1	0.804279425026065	0.440314614739302	0.6478997887517	0.363964810286763	0.561760964589924	AE198.4	WYT30.4	0.825671198237946	0.663321057092169	0.785573680422459	0.162350141145777	0.206664435420583	WEL07.4	BB16.4	0.663321057092169	0.440314614739302	0.551817835915735	0.223006442352866	0.506470680027058	WYT30.4	BB16.4	C1	C2	4	1	1
WF07	0.449277111099261	0.782078989750431	0.782078989750431	0.449277111099261	0.615678050424846	0.33280187865117	0.540545303542203	Centroid4.2	Centroid4.1	0.803068234718183	0.391399950826818	0.612875210770917	0.411668283891365	0.671700007858924	AE198.4	WYT31.4	0.82193819722888	0.589240223102688	0.780736135652135	0.232697974126191	0.2980494478225	WEL14.4	BB57.4	0.589240223102688	0.391399950826818	0.490320086964753	0.19784027227587	0.505468311526202	WYT31.4	BB57.4	C1	C2	3	1	0
WiW01	0.490910543475499	0.784140205376761	0.784140205376761	0.490910543475499	0.63752537442613	0.293229661901263	0.459949789708706	Centroid4.2	Centroid4.1	0.804848118240039	0.46336106670555	0.645880345652456	0.341487051534489	0.528715657370755	AE198.4	LW02.4	0.821058274140323	0.572136982030516	0.78092235287221	0.248921292109807	0.318752935159663	WEL14.4	BB57.4	0.572136982030516	0.46336106670555	0.517749024368033	0.108775915324966	0.234754111083074	LW02.4	BB57.4	C1	C2	4	1	1
WiW02	0.447917808979361	0.795776547973064	0.795776547973064	0.447917808979361	0.621847178476212	0.347858738993703	0.5593958628969	Centroid4.2	Centroid4.1	0.806543482923301	0.31517628920601	0.605693488864454	0.491367193717292	0.811247277296146	AE198.4	WiW34.4	0.826949694392092	0.630758439851656	0.790017420490636	0.196191254540435	0.248337884016016	WEL07.4	BB57.4	0.630758439851656	0.31517628920601	0.472967364528833	0.315582150645646	1.00128772833978	WiW34.4	BB57.4	C1	C2	4	1	1
WiW03	0.555599070081661	0.800791508402952	0.800791508402952	0.555599070081661	0.678195289242306	0.24519243832129	0.361536628476474	Centroid4.2	Centroid4.1	0.811068298875633	0.379341040258967	0.645894362445049	0.431727258616666	0.668417753303112	AE198.4	WiW35.4	0.829688311708986	0.68283079205358	0.790485095726218	0.146857519655405	0.185781516247928	WEL07.4	SAC14.4	0.68283079205358	0.379341040258967	0.531085916156274	0.303489751794613	0.800044602575633	WiW35.4	SAC14.4	C1	C2	4	1	1
WiW04	0.446950664201031	0.789032011276733	0.789032011276733	0.446950664201031	0.617991337738882	0.342081347075701	0.553537446539809	Centroid4.2	Centroid4.1	0.805565146532918	0.326884208625731	0.612485487588345	0.478680937907187	0.781538416186788	AE198.4	WiW37.4	0.826485488677779	0.610415090123664	0.785779478794761	0.216070398554115	0.274975873492556	WEL07.4	BB57.4	0.610415090123664	0.326884208625731	0.468649649374697	0.283530881497933	0.867374054837149	WiW37.4	BB57.4	C1	C2	4	1	1
WiW05	0.462282625482436	0.789425185885386	0.789425185885386	0.462282625482436	0.625853905683911	0.32714256040295	0.522713939198734	Centroid4.2	Centroid4.1	0.804282945456152	0.311908982794048	0.619765326048317	0.492373962662105	0.794452257924025	AE198.4	WiW37.4	0.82892148709857	0.639641040750649	0.786406830174774	0.189280446347921	0.240690237018738	WEL07.4	BB57.4	0.639641040750649	0.311908982794048	0.475775011772348	0.327732057956601	1.05072978347982	WiW37.4	BB57.4	C1	C2	4	1	1
WiW06	0.719717366528892	0.803963104077072	0.803963104077072	0.719717366528892	0.761840235302982	0.08424573754818	0.110581895841555	Centroid4.2	Centroid4.1	0.81676129364652	0.330907055650011	0.753676627068469	0.485854237996508	0.644645489254863	AE198.4	WiW38.4	0.825550504803982	0.696997274872438	0.803399054354116	0.128553229931544	0.160011676930455	WEL02.4	BB16.4	0.696997274872438	0.330907055650011	0.513952165261225	0.366090219222427	1.10632340100245	WiW38.4	BB16.4	C1	C2	4	1	1
WiW07	0.703288028459292	0.799437225169891	0.799437225169891	0.703288028459292	0.751362626814591	0.0961491967105986	0.127966434953285	Centroid4.2	Centroid4.1	0.816381787988806	0.537561307884234	0.746779474130121	0.278820480104573	0.373363877507954	AE198.4	WiW39.4	0.826855553673131	0.543446127872801	0.785133461504075	0.283409425800329	0.360969745522505	WEL07.4	BB100.4	0.543446127872801	0.537561307884234	0.540503717878517	0.00588481998856749	0.0109472536476431	WiW39.4	BB100.4	C1	C2	4	1	1
WiW08	0.56090164275499	0.797086958575566	0.797086958575566	0.56090164275499	0.678994300665278	0.236185315820576	0.347845800162331	Centroid4.2	Centroid4.1	0.80624083437535	0.41751625895117	0.657322027832789	0.38872457542418	0.591376158054244	AE198.4	WYT24.4	0.826855079082613	0.678495395478539	0.792721859111739	0.148359683604074	0.187152255105358	WEL07.4	BB57.4	0.678495395478539	0.41751625895117	0.548005827214855	0.260979136527369	0.625075385526222	WYT24.4	BB57.4	C1	C2	4	1	1
WiW10	0.39058528835648	0.790714616408155	0.790714616408155	0.39058528835648	0.590649952382317	0.400129328051676	0.677439025327608	Centroid4.2	Centroid4.1	0.807819967288201	0.33420093153807	0.600704159468044	0.473619035750131	0.788439747395033	AE198.4	WYM02.4	0.825435106647839	0.565144563334478	0.791587648057194	0.260290543313361	0.328820875303191	WEL14.4	BB57.4	0.565144563334478	0.33420093153807	0.449672747436274	0.230943631796408	0.691032280291834	WYM02.4	BB57.4	C1	C2	4	1	1
WiW11	0.515005052866569	0.789778174470823	0.789778174470823	0.515005052866569	0.652391613668696	0.274773121604254	0.421178193967086	Centroid4.2	Centroid4.1	0.805923139165465	0.438674199846528	0.654026266582419	0.367248939318938	0.561520168353449	AE198.4	WiW43.4	0.826844181694965	0.622059033798039	0.791780509606637	0.204785147896927	0.25863878361778	WEL07.4	BB57.4	0.622059033798039	0.438674199846528	0.530366616822283	0.183384833951511	0.418043354306382	WiW43.4	BB57.4	C1	C2	4	1	1
WiW13	0.68917793078574	0.80772337521808	0.80772337521808	0.68917793078574	0.74845065300191	0.11854544443234	0.15838778943792	Centroid4.2	Centroid4.1	0.815823405353668	0.598680076004826	0.733166522105665	0.217143329348842	0.296171910202887	AE198.4	WiW45.4	0.828836931587737	0.640791317953604	0.802238781586895	0.188045613634133	0.234401051096237	WEL07.4	BB26.4	0.640791317953604	0.598680076004826	0.619735696979215	0.0421112419487786	0.0703401426514804	WiW45.4	BB26.4	C1	C2	4	1	1
WiW14	0.648074806933296	0.802067730981046	0.802067730981046	0.648074806933296	0.725071268957171	0.153992924047751	0.212383155478261	Centroid4.2	Centroid4.1	0.813432577243381	0.373901077037433	0.693533994423826	0.439531500205948	0.633756245173103	AE198.4	WiW46.4	0.825484573860153	0.70424458222664	0.797146323480261	0.121239991633513	0.152092518101559	WEL14.4	SAC14.4	0.70424458222664	0.373901077037433	0.539072829632036	0.330343505189208	0.883505091257428	WiW46.4	SAC14.4	C1	C2	3	1	0
WiW15	0.566697517133527	0.794288703890083	0.794288703890083	0.566697517133527	0.680493110511805	0.227591186756556	0.334450390813484	Centroid4.2	Centroid4.1	0.811596472658769	0.271920060312931	0.666234918674226	0.539676412345838	0.810039217727835	AE198.4	WiW47.4	0.825107770050862	0.612580848639479	0.791383072068011	0.212526921411383	0.268551260334664	WEL14.4	WiW30.4	0.612580848639479	0.271920060312931	0.442250454476205	0.340660788326548	1.25279756092474	WiW47.4	WiW30.4	C1	C2	3	1	0
WiW16	0.641408378779989	0.805809653498097	0.805809653498097	0.641408378779989	0.723609016139043	0.164401274718108	0.22719627734229	Centroid4.2	Centroid4.1	0.814479978818682	0.416877283602807	0.700295044123133	0.397602695215875	0.567764542320485	AE198.4	WiW52.4	0.829538363935738	0.726557292894009	0.798951363571055	0.102981071041729	0.128895294178405	WEL07.4	SAC14.4	0.726557292894009	0.416877283602807	0.571717288248408	0.309680009291202	0.742856522703357	WiW52.4	SAC14.4	C1	C2	3	1	0
WiW17	0.667258498723574	0.803671279202898	0.803671279202898	0.667258498723574	0.735464888963236	0.136412780479324	0.185478304303039	Centroid4.2	Centroid4.1	0.813516930724039	0.400559201247761	0.712586868199001	0.412957729476277	0.579519140620695	AE198.4	WiW49.4	0.828033285567437	0.679417022246485	0.793264299500682	0.148616263320951	0.187347726872995	WEL02.4	BB16.4	0.679417022246485	0.400559201247761	0.539988111747123	0.278857820998724	0.696171302843796	WiW49.4	BB16.4	C1	C2	3	1	0
WiW18	0.608492780283766	0.777204653943052	0.777204653943052	0.608492780283766	0.692848717113409	0.168711873659287	0.243504634550216	Centroid4.2	Centroid4.1	0.80303264950246	0.448061849645825	0.689354848225478	0.354970799856636	0.514931897223024	AE198.4	WYM39.4	0.823599452271685	0.562456174236012	0.777564102702725	0.261143278035673	0.335847909037941	WEL02.4	BB06.4	0.562456174236012	0.448061849645825	0.505259011940918	0.114394324590187	0.255309227243095	WYM39.4	BB06.4	C1	C2	2	none	0
WiW19	0.650914337040429	0.796510808115849	0.796510808115849	0.650914337040429	0.723712572578139	0.145596471075421	0.201179966456505	Centroid4.2	Centroid4.1	0.810329888570992	0.549215248836208	0.704230200057182	0.261114639734784	0.370780235942142	AE198.4	WiW51.4	0.826064112031714	0.712457121793542	0.78896113264622	0.113606990238172	0.14399567423192	WEL07.4	WiW17.4	0.712457121793542	0.549215248836208	0.630836185314875	0.163241872957334	0.297227495600759	WiW51.4	WiW17.4	C1	C2	3	1	0
WiW20	0.763148523546748	0.814830572416569	0.814830572416569	0.763148523546748	0.788989547981659	0.0516820488698215	0.0655040982507704	Centroid4.2	Centroid4.1	0.819876934098949	0.459479636003624	0.78190986583996	0.360397298095325	0.46091923614261	AE198.4	WiW52.4	0.828526030858741	0.777730995086278	0.815375959142715	0.0507950357724637	0.0622964599371676	WEL07.4	BB27.4	0.777730995086278	0.459479636003624	0.618605315544951	0.318251359082654	0.69263430660536	WiW52.4	BB27.4	C1	C2	3	1	0
WiW21	0.676540479297105	0.808420418258346	0.808420418258346	0.676540479297105	0.742480448777726	0.131879938961241	0.177620756450008	Centroid4.2	Centroid4.1	0.81615135448958	0.382693525947629	0.728382835774058	0.433457828541951	0.595096159949064	AE198.4	WiW53.4	0.829588948794742	0.609839713725646	0.805397806406974	0.219749235069097	0.272845584282676	WEL02.4	BB16.4	0.609839713725646	0.382693525947629	0.496266619836637	0.227146187778017	0.593545937876935	WiW53.4	BB16.4	C1	C2	3	1	0
WiW23	0.725817122839346	0.796595413787491	0.796595413787491	0.725817122839346	0.761206268313418	0.0707782909481451	0.0929817500123409	Centroid4.2	Centroid4.1	0.809566962906429	0.267577482235017	0.75507526184005	0.541989480671412	0.717795308709536	AE198.4	WiW55.4	0.823152219055792	0.694441274768965	0.797437833302297	0.128710944286827	0.161405615474523	WEL14.4	WEL26.4	0.694441274768965	0.267577482235017	0.481009378501991	0.426863792533948	1.59529041445658	WiW55.4	WEL26.4	C1	C2	3	1	0
WiW24	0.70141230334048	0.805753695458819	0.805753695458819	0.70141230334048	0.75358299939965	0.104341392118339	0.138460384856696	Centroid4.2	Centroid4.1	0.818192017890674	0.43145652927677	0.739591383290654	0.386735488613905	0.522904264910724	AE198.4	WiW56.4	0.828596397355366	0.709920331618135	0.804489685223808	0.118676065737231	0.147517199930556	WEL23.4	BB26.4	0.709920331618135	0.43145652927677	0.570688430447452	0.278463802341366	0.645404075372649	WiW56.4	BB26.4	C1	C2	3	1	0
WiW25	0.647957139415681	0.798631899163137	0.798631899163137	0.647957139415681	0.723294519289409	0.150674759747456	0.208317297766178	Centroid4.2	Centroid4.1	0.806561613018419	0.505423538584531	0.70301127554439	0.301138074433887	0.428354544101295	WYC15.4	WiW57.4	0.825373366306755	0.710074850482751	0.797092816123758	0.115298515824004	0.144648795587818	WEL14.4	SAC14.4	0.710074850482751	0.505423538584531	0.607749194533641	0.20465131189822	0.404910528052092	WiW57.4	SAC14.4	C1	C2	3	1	0
WiW26	0.764686669848646	0.81505271683815	0.81505271683815	0.764686669848646	0.789869693343398	0.0503660469895042	0.0637650075879129	Centroid4.2	Centroid4.1	0.824600320540259	0.381904613393849	0.773612764342449	0.44269570714641	0.572244574483837	BB23.4	WiW08.4	0.828783728363252	0.601194736236234	0.812369297273388	0.227588992127018	0.280154595811155	WEL07.4	WiW15.4	0.601194736236234	0.381904613393849	0.491549674815042	0.219290122842385	0.574201293075861	WiW08.4	WiW15.4	C1	C2	4	1	1
WiW27	0.502328016474441	0.800135993526801	0.800135993526801	0.502328016474441	0.651232005000621	0.297807977052359	0.457299356858352	Centroid4.2	Centroid4.1	0.811188781516005	0.353233996749606	0.639135566407947	0.457954784766398	0.716522141523408	AE198.4	WiW26.4	0.830408873537949	0.623655810286489	0.79036742444679	0.20675306325146	0.261591073792262	WEL07.4	BB16.4	0.623655810286489	0.353233996749606	0.488444903518048	0.270421813536882	0.765559985803331	WiW26.4	BB16.4	C1	C2	3	1	0
WiW28	0.669925373903132	0.806671906106631	0.806671906106631	0.669925373903132	0.738298640004882	0.136746532203498	0.185218453338332	Centroid4.2	Centroid4.1	0.814744360401567	0.466079036132677	0.726178030946512	0.34866532426889	0.480137527452372	AE198.4	WiW26.4	0.828657086633554	0.636859779852544	0.804152235975667	0.19179730678101	0.238508702955112	WEL07.4	BB16.4	0.636859779852544	0.466079036132677	0.551469407992611	0.170780743719868	0.366420135814159	WiW26.4	BB16.4	C1	C2	4	1	1
WiW29	0.46898504593242	0.79645728066678	0.79645728066678	0.46898504593242	0.6327211632996	0.32747223473436	0.517561690250115	Centroid4.2	Centroid4.1	0.808599618645746	0.452381965181629	0.621946976074133	0.356217653464116	0.57274601721298	AE198.4	WiW54.4	0.827385683075569	0.628604386403821	0.791791082971377	0.198781296671748	0.251052709416449	WEL07.4	BB57.4	0.628604386403821	0.452381965181629	0.540493175792725	0.176222421222192	0.389543427425183	WiW54.4	BB57.4	C1	C2	3	1	0
WiW30	0.796902834348708	0.814788704287154	0.814788704287154	0.796902834348708	0.805845769317931	0.0178858699384464	0.022195152744408	Centroid4.2	Centroid4.1	0.822159635911557	0.702915168111231	0.803246197966566	0.119244467800327	0.148453199158859	WYC41.4	SP06.4	0.829327137326886	0.791356731108283	0.817035707147875	0.0379704062186033	0.0464733742802394	WEL02.4	BB29.4	0.791356731108283	0.702915168111231	0.747135949609757	0.0884415629970524	0.125821104749666	SP06.4	BB29.4	C1	C2	2	none	0
WiW31	0.68281129819988	0.8029813259219	0.8029813259219	0.68281129819988	0.74289631206089	0.12017002772202	0.161758815828083	Centroid4.2	Centroid4.1	0.817906469489582	0.542439303919336	0.728076899491995	0.275467165570247	0.378348998247919	AE198.4	SAC04.4	0.82818493022599	0.645744126989954	0.790115448190065	0.182440803236036	0.230903982011688	WEL02.4	BB16.4	0.645744126989954	0.542439303919336	0.594091715454645	0.103304823070619	0.190444944391384	SAC04.4	BB16.4	C1	C2	4	1	1
WiW32	0.697854908855924	0.803162649245416	0.803162649245416	0.697854908855924	0.75050877905067	0.105307740389492	0.140315134651319	Centroid4.2	Centroid4.1	0.813907372783253	0.366002768579381	0.739236568007724	0.447904604203872	0.60590157953224	WYC15.4	WiW26.4	0.828060714141457	0.590684540501037	0.800856986099178	0.237376173640419	0.296402700807586	WEL02.4	BB16.4	0.590684540501037	0.366002768579381	0.478343654540209	0.224681771921656	0.613879979087988	WiW26.4	BB16.4	C1	C2	3	1	0
WiW33	0.52103955415636	0.793202313046647	0.793202313046647	0.52103955415636	0.657120933601503	0.272162758890287	0.414174537704401	Centroid4.2	Centroid4.1	0.811155797691471	0.388073461128743	0.664347068193498	0.423082336562728	0.636839322122968	AE198.4	WP01.4	0.825726589100006	0.597432776807936	0.79390583254211	0.22829381229207	0.287557797076596	WEL02.4	BB57.4	0.597432776807936	0.388073461128743	0.492753118968339	0.209359315679193	0.539483723185438	WP01.4	BB57.4	C1	C2	4	1	1
WiW34	0.766927298772161	0.79978477768989	0.79978477768989	0.766927298772161	0.783356038231026	0.0328574789177288	0.0419445020069387	Centroid4.2	Centroid4.1	0.8165904236181	0.39373706588094	0.782445615313805	0.42285335773716	0.540425237819976	BB20.4	WP02.4	0.823750079448146	0.740916674720898	0.803321627778877	0.0828334047272477	0.103113624559413	WEL14.4	WEL23.4	0.740916674720898	0.39373706588094	0.567326870300919	0.347179608839958	0.881754955081978	WP02.4	WEL23.4	C1	C2	4	1	1
WiW36	0.494698825810147	0.793566162592539	0.793566162592539	0.494698825810147	0.644132494201343	0.298867336782392	0.463984257078905	Centroid4.2	Centroid4.1	0.808521282307059	0.405268805233125	0.651415872256208	0.403252477073935	0.619039993111085	AE198.4	WP04.4	0.827732001238999	0.590055380138494	0.78973875992897	0.237676621100506	0.300956003630723	WEL07.4	BB57.4	0.590055380138494	0.405268805233125	0.497662092685809	0.184786574905369	0.455960519337464	WP04.4	BB57.4	C1	C2	4	1	1
WiW37	0.466335637629452	0.801892210105388	0.801892210105388	0.466335637629452	0.63411392386742	0.335556572475936	0.529173954152273	Centroid4.2	Centroid4.1	0.812448214810958	0.389244979200273	0.636491946374207	0.423203235610686	0.66489959224382	BB23.4	WP05.4	0.827485211999535	0.585325852235873	0.796376895981842	0.242159359763662	0.304076324897782	WEL02.4	BB57.4	0.585325852235873	0.389244979200273	0.487285415718073	0.1960808730356	0.503746698129441	WP05.4	BB57.4	C1	C2	4	1	1
WiW38	0.473724976642934	0.796937843109256	0.796937843109256	0.473724976642934	0.635331409876095	0.323212866466322	0.508731130622609	Centroid4.2	Centroid4.1	0.811271933650508	0.383513480975123	0.63603960506187	0.427758452675384	0.672534303321842	AE198.4	WP06.4	0.828690773988109	0.58475915448566	0.795839609719821	0.243931619502449	0.306508518202966	WEL02.4	BB57.4	0.58475915448566	0.383513480975123	0.484136317730392	0.201245673510537	0.524742110756703	WP06.4	BB57.4	C1	C2	4	1	1
WiW40	0.482763526694916	0.795417218933013	0.795417218933013	0.482763526694916	0.639090372813965	0.312653692238096	0.489216714158058	Centroid4.2	Centroid4.1	0.810859058614604	0.376312637743682	0.643298805729091	0.434546420870922	0.67549701165452	AE198.4	WP08.4	0.829122900969951	0.570962695055881	0.797725149623609	0.258160205914069	0.323620492641954	WEL02.4	BB57.4	0.570962695055881	0.376312637743682	0.473637666399782	0.194650057312199	0.517256232688049	WP08.4	BB57.4	C1	C2	4	1	1
WiW41	0.548070050087467	0.79779885738767	0.79779885738767	0.548070050087467	0.672934453737568	0.249728807300203	0.37110420771767	Centroid4.2	Centroid4.1	0.811807302204639	0.44666439046842	0.665067118452413	0.365142911736218	0.54903167154902	AE198.4	WiW02.4	0.828237101592809	0.666724541242175	0.796057075243006	0.161512560350633	0.202890678788741	WEL02.4	BB57.4	0.666724541242175	0.44666439046842	0.556694465855298	0.220060150773755	0.492674489996787	WiW02.4	BB57.4	C1	C2	2	none	0
WiW43	0.570423570097751	0.801057425120484	0.801057425120484	0.570423570097751	0.685740497609118	0.230633855022733	0.336328182201364	Centroid4.2	Centroid4.1	0.813613079101734	0.320544173854236	0.665595970189541	0.493068905247497	0.740793104722504	AE198.4	WP11.4	0.828216847612082	0.676052685610335	0.798225035936284	0.152164162001748	0.190628150147239	WEL07.4	SAC14.4	0.676052685610335	0.320544173854236	0.498298429732285	0.355508511756098	1.10907806397305	WP11.4	SAC14.4	C1	C2	2	none	0
WiW44	0.520455131928671	0.797229288811425	0.797229288811425	0.520455131928671	0.658842210370048	0.276774156882754	0.420091719271144	Centroid4.2	Centroid4.1	0.809532270166384	0.304037069602042	0.638057300051958	0.505495200564341	0.792241073839572	AE198.4	WP12.4	0.830204633788102	0.672511631946963	0.793864868691716	0.157693001841139	0.198639602355771	WEL07.4	SAC14.4	0.672511631946963	0.304037069602042	0.488274350774503	0.368474562344921	1.21193959285038	WP12.4	SAC14.4	C1	C2	2	none	0
WiW45	0.569663156546768	0.796938232269492	0.796938232269492	0.569663156546768	0.68330069440813	0.227275075722723	0.332613558836768	Centroid4.2	Centroid4.1	0.810880557545766	0.364588218356777	0.657689928564368	0.44629233918899	0.678575601975804	AE198.4	WP13.4	0.825480196430484	0.675904813577636	0.793254015968726	0.149575382852848	0.188559250683636	WEL14.4	SAC14.4	0.675904813577636	0.364588218356777	0.520246515967206	0.311316595220859	0.853885505746685	WP13.4	SAC14.4	C1	C2	2	none	0
WiW46	0.769283474322007	0.817991535267241	0.817991535267241	0.769283474322007	0.793637504794624	0.0487080609452342	0.0613731844210648	Centroid4.2	Centroid4.1	0.824029425002645	0.386668726401836	0.781684232139077	0.437360698600808	0.559510708568308	AE198.4	WP14.4	0.828946255907657	0.603994954754864	0.811778534075438	0.224951301152793	0.277109201229369	WEL02.4	WiW15.4	0.603994954754864	0.386668726401836	0.49533184057835	0.217326228353028	0.562047596596103	WP14.4	WiW15.4	C1	C2	2	none	0
WiW47	0.659172933154719	0.802502791787736	0.802502791787736	0.659172933154719	0.730837862471227	0.143329858633017	0.196117177274268	Centroid4.2	Centroid4.1	0.811966687982686	0.610533149480627	0.718657956124755	0.201433538502058	0.280291252306251	AE198.4	WP05.4	0.82529784372401	0.651593109281468	0.79239629098258	0.173704734442542	0.219214471873848	WEL14.4	BB26.4	0.651593109281468	0.610533149480627	0.631063129381048	0.0410599598008404	0.0672526296660052	WP05.4	BB26.4	C1	C2	2	none	0
WiW48	0.469191758015457	0.789639089738407	0.789639089738407	0.469191758015457	0.629415423876932	0.32044733172295	0.509118969073129	Centroid4.2	Centroid4.1	0.805572391688782	0.29275443561746	0.617164508041414	0.512817956071322	0.830925870476191	AE198.4	WP16.4	0.824603464225403	0.644906478226011	0.786079632325585	0.179696985999392	0.228598959456265	WEL14.4	BB57.4	0.644906478226011	0.29275443561746	0.468830456921735	0.35215204260855	1.2028922529075	WP16.4	BB57.4	C1	C2	2	none	0
WiW49	0.739664172096831	0.809400244262776	0.809400244262776	0.739664172096831	0.774532208179804	0.069736072165945	0.0900363747684927	Centroid4.2	Centroid4.1	0.825947358208235	0.37109589814923	0.753823987468994	0.454851460059005	0.603392128162695	BB23.4	OWW15.4	0.831449384357194	0.634147593129202	0.796878391050021	0.197301791227993	0.247593351060774	WEL02.4	BB100.4	0.634147593129202	0.37109589814923	0.502621745639216	0.263051694979971	0.708850990517253	OWW15.4	BB100.4	C1	C2	4	1	1
WiW50	0.63982103728568	0.811748518011732	0.811748518011732	0.63982103728568	0.725784777648706	0.171927480726052	0.236884936169422	Centroid4.2	Centroid4.1	0.816525282351366	0.39618261746461	0.695448567907964	0.420342664886756	0.604419484464859	AE198.4	SAC02.4	0.828520707104673	0.672495461158348	0.790594646493247	0.156025245946325	0.197351761282965	WEL02.4	WiW17.4	0.672495461158348	0.39618261746461	0.534339039311479	0.276312843693737	0.697438079090937	SAC02.4	WiW17.4	C1	C2	4	1	1
WiW51	0.714827629979625	0.799481161750394	0.799481161750394	0.714827629979625	0.75715439586501	0.0846535317707695	0.111804847509414	Centroid4.2	Centroid4.1	0.818468005760774	0.542676611951896	0.754412576269911	0.275791393808878	0.365571044921455	AE198.4	SAC03.4	0.828314157897937	0.709492981955699	0.802478742811828	0.118821175942238	0.148067692766412	WEL02.4	BB26.4	0.709492981955699	0.542676611951896	0.626084796953797	0.166816370003803	0.307395539682094	SAC03.4	BB26.4	C1	C2	4	1	1
WiW52	0.678039084154284	0.799503292061809	0.799503292061809	0.678039084154284	0.738771188108047	0.121464207907525	0.164413839985542	Centroid4.2	Centroid4.1	0.817312682308978	0.426608465669464	0.730068709440798	0.390704216639514	0.535160884978589	AE198.4	SAC04.4	0.823161733114461	0.634403881552004	0.799905975725415	0.188757851562457	0.235975048681537	WEL14.4	BB16.4	0.634403881552004	0.426608465669464	0.530506173610734	0.20779541588254	0.487086948817232	SAC04.4	BB16.4	C1	C2	4	1	1
WiW53	0.735890681163674	0.793723085679207	0.793723085679207	0.735890681163674	0.764806883421441	0.0578324045155331	0.0756170031535464	Centroid4.2	Centroid4.1	0.81831404399924	0.383154622052123	0.762484076779244	0.435159421947117	0.570712799387554	AE198.4	SAC05.4	0.827027350887119	0.383236313628528	0.787735499216605	0.443791037258591	0.563375698695738	WEL07.4	WEL26.4	0.383236313628528	0.383154622052123	0.383195467840325	8.16915764048076e-05	0.000213207858402644	SAC05.4	WEL26.4	C1	C2	4	1	1
WiW54	0.65942095979703	0.792857029111391	0.792857029111391	0.65942095979703	0.72613899445421	0.133436069314362	0.183761057226594	Centroid4.2	Centroid4.1	0.814053535346487	0.515229811265817	0.712227437739773	0.29882372408067	0.419562218817315	AE198.4	SAC06.4	0.827196273117117	0.555774788988712	0.767188349976974	0.271421484128405	0.353787285920793	WEL07.4	PH02.4	0.555774788988712	0.515229811265817	0.535502300127265	0.0405449777228948	0.0786929964772105	SAC06.4	PH02.4	C1	C2	4	1	1
WiW55	0.665327821280875	0.791924171227978	0.791924171227978	0.665327821280875	0.728625996254427	0.126596349947103	0.173746682931825	Centroid4.2	Centroid4.1	0.808953805585802	0.535112453843518	0.713855334678669	0.273841351742284	0.383609028943588	AE198.4	SAC07.4	0.823216397381753	0.603580535170996	0.779740727162988	0.219635862210757	0.281678068824084	WEL14.4	BB16.4	0.603580535170996	0.535112453843518	0.569346494507257	0.0684680813274779	0.12795082759838	SAC07.4	BB16.4	C1	C2	4	1	1
