P_obs_class1	5%_class1	95%_class1	sig_class1	P_obs_class2	5%_class2	95%_class2	sig_class2	P_obs_mix	5%_mix	95%_mix	sig_mix	high_class	prop_sig	prop_sig_class
ASV_495	2.87253428639168	2.49171009525309	3.28785364422237	1	1.26765219049344	-0.00147656389902746	1.96079937105338	0	1.81621814224227	1.12123200483825	2.35854830498928	1	class1	TRUE	class1
ASV_496	4.32990251668469	3.19640296901614	5.42264814687399	1	3.68327535175964	0	5.29340840945219	0	4.92498848406842	3.72249606491292	6.16306690088087	1	classmix	FALSE	none
ASV_497	7.51389108255245	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_498	3.64223727562143	3.12865531693762	4.21805421654812	1	1.1128788632626	0	2.25450356237263	0	0	0	0	0	class1	TRUE	class1
ASV_499	6.41527879388434	3.34322969562714	Inf	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_500	5.7221316133244	4.31319769427002	7.73703463386666	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_501	5.14676746842084	3.77028672874927	6.82074390199251	1	4.65429098332304	0	6.32826741689471	0	4.28656620319772	0	5.9605426367694	0	class1	FALSE	none
ASV_502	2.54407778297645	0.922217350543795	3.54675952016753	1	4.75965149898087	3.83989455913023	5.66589189500152	1	4.39192671885555	3.47501486098147	5.28719808350563	1	class2	FALSE	none
ASV_503	2.94954289108462	1.93564192186903	3.84743112644704	1	4.24882587521488	3.15021358654677	5.19693193011916	1	4.5742482756495	3.7269504152623	5.41825323845905	1	classmix	FALSE	none
ASV_504	2.71810053695571	0	4.31521796500177	0	6.09682506276581	5.05709386570526	7.40626041836009	1	4.3428059215206	0	5.91972064224914	0	class2	FALSE	none
ASV_505	3.28482535957024	2.85123411887238	3.74878726715396	1	0.692288045589875	0	1.82568381968172	0	2.40400480714439	1.56568364373675	3.04773917613132	1	class1	FALSE	none
ASV_507	5.31666650521623	4.17575183685743	6.82074390199251	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_508	3.69892978996744	3.08013920117426	4.33395964739172	1	3.42959685618385	2.28298632897513	4.24783680693189	1	2.83872852474433	1.51397748095794	3.69877953829561	1	class1	FALSE	none
ASV_509	6.82074390199251	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_511	4.18168657237725	3.47277843563025	4.85883341159075	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_512	3.81671282562382	1.72261151519434	5.23497916944453	1	4.01738352108597	0	5.61450094913203	0	5.59556889001597	4.41564324547287	6.95486469472874	1	classmix	FALSE	none
ASV_513	4.1043948980756	2.53975392103865	5.56798093349714	1	0	0	0	0	5.59556889001597	4.41564324547287	6.92641095066139	1	classmix	FALSE	none
ASV_514	5.11599580975408	4.02730451777339	6.49223983502047	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_515	2.67760917560097	1.97120252824658	3.35408930367571	1	4.28227380928242	3.68300299520786	4.91120139710807	1	3.16733462732688	2.41337991260641	3.89970252104011	1	class2	FALSE	none
ASV_516	4.91120139710807	3.64251676124574	6.49720851795702	1	0	0	0	0	5.14961242055307	0	6.77147285298572	0	classmix	FALSE	none
ASV_517	5.41383025366988	4.04793246223526	7.39610804689607	1	0	0	0	0	4.55362898844677	0	6.38628100028295	0	class1	FALSE	none
ASV_518	5.7221316133244	4.31521796500177	7.73703463386666	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_519	2.51232908466187	2.15574115091352	2.87191892343581	1	0.783089972415151	-0.418052196644107	1.60410079380523	0	2.75074010810687	2.28152944723418	3.18358358535357	1	classmix	FALSE	none
ASV_520	5.39362754635236	0	7.73703463386666	0	6.28744542237446	0	8.81317406668271	0	0	0	0	0	class2	FALSE	none
ASV_521	4.72068307310994	2.54407778297645	6.41527879388434	1	0	0	0	0	5.93992334956666	4.05100013188496	7.63451907034107	1	classmix	FALSE	none
ASV_522	4.96444591162688	3.41124771751566	6.53306182954073	1	0	0	0	0	5.38517849186583	3.31555057163432	7.02037403064326	1	classmix	FALSE	none
ASV_523	2.38399236762938	0.994406403366996	3.34258547919422	1	3.39559327930786	0	4.40376397289054	0	4.87369518968087	4.16531695956485	5.69206554415366	1	classmix	FALSE	none
ASV_524	2.97805806139264	2.60383422496878	3.36765241500713	1	0	0	0	0	1.10021357003508	0	1.81147317485805	0	class1	TRUE	class1
ASV_525	2.90698327666582	2.57454208450689	3.27680025591139	1	0	0	0	0	0.703047264741614	-0.532940782966696	1.41423921359282	0	class1	TRUE	class1
ASV_529	2.84314125091838	1.93564192186903	3.68330093958453	1	4.02464119939226	3.08877230482378	4.8283137373023	1	4.21653220720236	3.47282744604398	4.99586014920827	1	classmix	FALSE	none
ASV_530	2.68205203493346	2.38540893658183	2.98835542209673	1	0	0	0	0	0.84999018668138	0.0211940908004278	1.47288097617088	1	class1	TRUE	class1
ASV_531	2.90055433389797	2.46337250548809	3.35961417960768	1	0	0	0	0	2.96461197019819	2.4042497588559	3.4761436055546	1	classmix	FALSE	none
ASV_532	3.15206715519609	2.29276335469555	3.92032180824284	1	3.75820295876641	2.51187292919132	4.57812764775201	1	4.34598962366853	3.58099650263922	5.09321885180629	1	classmix	FALSE	none
ASV_533	2.86995277450276	2.51964434814291	3.21931403696987	1	-0.273415497857294	-0.475607731600032	0.825196790810816	0	1.43830126369722	0.601502613994768	1.98421603624276	1	class1	TRUE	class1
ASV_534	2.90872089656436	0	4.45362028786089	0	4.20800388069462	0	5.92280230878655	0	5.91972064224914	4.74827102962876	7.17248361074451	1	classmix	FALSE	none
ASV_535	3.56104608260405	2.72513036369746	4.41241375190156	1	0	0	0	0	4.57264699428253	3.7834388015227	5.40092684883397	1	classmix	FALSE	none
ASV_536	6.00981368577618	0	9.35960328972003	0	0	0	0	0	6.24822470922118	0	9.13859646711734	0	classmix	FALSE	none
ASV_537	4.15004948743407	3.15439514816502	5.11599580975408	1	4.75618529100438	3.39202543236877	5.81744179312872	1	3.47216977900491	0	4.5742482756495	0	class2	FALSE	none
ASV_538	3.067325926741	1.07613943281605	4.29501525768425	1	3.26799662220315	0	4.65710296923918	0	5.38517849186583	4.48723689865988	6.48291801979272	1	classmix	FALSE	none
ASV_539	3.10976991417233	2.68995053006237	3.58206544982813	1	2.35066476582059	1.44240561442717	3.0445607996774	1	2.38840509380343	1.65562810597589	2.9963959704532	1	class1	FALSE	none
ASV_540	4.00733318523247	2.09779068034803	5.53981005653044	1	4.90115106125457	0	6.5350495714232	0	5.44971701300341	4.00820707112185	6.94137188978112	1	classmix	FALSE	none
ASV_541	2.21557371600442	1.2208415578237	2.94948389409915	1	3.51485670013468	2.58614344826196	4.27959753388163	1	4.24574420867747	3.60916737960592	4.88654587255072	1	classmix	FALSE	none
ASV_542	4.32753844938981	2.90872089656436	5.68130961880414	1	0	0	0	0	5.44141821018871	4.12796117302109	6.8078404971566	1	classmix	FALSE	none
ASV_543	3.29356671746979	2.62103882411258	3.99099676591278	1	4.00506303669793	3.14743965966404	4.75965149898087	1	3.28066331263388	2.32222574993706	4.09195584049907	1	class2	FALSE	none
ASV_545	4.04815517975273	0	5.83991464898078	0	5.34743816388299	0	7.17556527728192	0	5.67286056431761	4.05100013188496	7.30601500336903	1	classmix	FALSE	none
ASV_546	3.5381522627382	3.01233569869583	4.12125151467863	1	0	0	0	0	2.77803445607207	1.88843421599418	3.52619855426299	1	class1	FALSE	none
ASV_547	2.80058645402381	2.45442702914784	3.1872241032381	1	0.804032572149742	-0.356760890658431	1.60917348458831	0	1.73559077615469	1.08249086090221	2.27223888070505	1	class1	TRUE	class1
ASV_549	5.43444954087262	0	8.2070382631124	0	6.04058534444293	0	8.81317406668271	0	5.67286056431761	0	8.4454492865574	0	class2	FALSE	none
ASV_552	3.21660567633366	2.2135326162784	4.17575183685743	1	5.02671428422991	4.06650431842092	5.96393132779949	1	3.96584232354465	2.70084481738094	4.92498848406842	1	class2	FALSE	none
ASV_555	5.41383025366988	3.93037214409634	7.10996455737762	1	4.92135376857209	0	6.73373252500288	0	0	0	0	0	class1	FALSE	none
ASV_557	4.45362028786089	3.47403470561442	5.55131388101193	1	3.9611438027631	0	5.2296551282266	0	3.59341902263778	0	4.86508325489964	0	class1	FALSE	none
ASV_558	1.79620570272726	1.28141518076387	2.28720278211984	1	3.09548868685752	2.61037088159809	3.60385226824905	1	3.3696177929046	2.94233750736335	3.81326967637433	1	classmix	FALSE	none
ASV_559	4.04222044423291	3.29434254438102	4.77767000448355	1	0	0	0	0	3.53869412294853	2.27053541802833	4.3725241859775	1	class1	FALSE	none
ASV_560	3.1312067694596	2.50746659229385	3.7406326638233	1	3.56549231610326	2.63661403589805	4.27599651153777	1	3.6032326440861	2.88767601168045	4.26594691599499	1	classmix	FALSE	none
ASV_562	3.21660567633366	2.16212960927331	4.24665662042982	1	4.67003934029118	3.63963019176339	5.69965875747234	1	4.43584595279039	3.4756359869814	5.44141821018871	1	class2	FALSE	none
ASV_563	3.25656792637953	2.80759968971351	3.76142712299335	1	1.18855508052332	0	2.13732275269705	0	1.51397748095794	0.127683119838053	2.33874948643815	1	class1	TRUE	class1
ASV_564	4.31521796500177	0	6.35074027274677	0	6.30764812969198	4.63367169612031	8.12002688612277	1	4.55362898844677	0	6.36600774487756	0	class2	FALSE	none
ASV_565	6.00981368577618	0	9.12332899498655	0	0	0	0	0	6.24822470922118	0	9.13859646711734	0	classmix	FALSE	none
ASV_566	4.78188764042775	3.82223770155579	5.99406532880804	1	3.68327535175964	0	5.30661616936273	0	3.31555057163432	0	4.75395399555238	0	class1	FALSE	none
ASV_568	4.32990251668469	3.11944192788001	5.552232576529	1	4.37642253231959	0	5.61450094913203	0	4.70184493275421	3.16733462732688	5.93992334956666	1	classmix	FALSE	none
ASV_570	5.02068562994976	3.9133701052506	6.41527879388434	1	0	0	0	0	3.64965874096065	0	5.2265734616892	0	class1	FALSE	none
ASV_571	3.1514426105729	2.69217656742282	3.64225991542259	1	1.94519965771242	0.55890529659253	2.73754072055111	1	2.38840509380343	1.58621422418648	3.06708416715476	1	class1	FALSE	none
ASV_573	3.00165889222363	2.0204198008517	3.81671282562382	1	4.61939560747243	3.76606909280507	5.40920275813783	1	3.93321709622857	2.90959478245374	4.72894951831096	1	class2	FALSE	none
ASV_574	3.34670919637809	2.79086384164946	3.92967795334569	1	0	0	0	0	3.51612734833613	2.8447035047137	4.21667288358339	1	classmix	FALSE	none
ASV_575	4.85463104561967	3.60186807712431	6.12759672143256	1	0	0	0	0	4.93889138923741	0	6.32518575035731	0	classmix	FALSE	none
ASV_576	3.77028672874927	2.09779068034803	5.00836514556172	1	5.29271326419374	3.95910270303708	6.49816645369011	1	4.70184493275421	3.16733462732688	5.9522438339547	1	class2	FALSE	none
ASV_577	5.02898443276445	4.03573265975417	6.26304405727219	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_578	2.54374714981093	1.96413504607605	3.07881289782666	1	2.87794923789761	2.0737192359608	3.54853458788582	1	3.68887945411394	3.15884853867212	4.21128978269889	1	classmix	FALSE	none
ASV_579	5.68130961880414	3.93037214409634	8.08018344011909	1	5.59429824181451	0	8.12002688612277	0	0	0	0	0	class1	FALSE	none
ASV_582	6.41527879388434	2.85175679931387	Inf	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_583	3.11944192788001	2.29232376328477	3.9528949874349	1	4.16741048372937	3.17584563993632	5.09338140085861	1	4.25167082734711	3.50109472997212	5.09657772389698	1	classmix	FALSE	none
ASV_584	4.18168657237725	3.0080459452279	5.31666650521623	1	3.5350594074522	0	4.94197305577482	0	4.95909409655493	3.76228709507304	6.13498033088939	1	classmix	FALSE	none
ASV_585	1.96871363807289	0	3.41124771751566	0	4.36660891087126	2.37542241694631	5.59429824181451	1	5.38517849186583	4.48899778887673	6.35782714542761	1	classmix	FALSE	none
ASV_587	3.09364323505837	2.7159541192079	3.47010908761195	1	0	0	0	0	0.780008305877743	-0.36798920797111	1.55851273911218	0	class1	TRUE	class1
ASV_589	3.27771632489113	2.25639571052467	4.18996248168111	1	4.8283137373023	3.82274147990398	5.71169673603182	1	4.05512384906882	2.95630537454152	4.97624717578118	1	class2	FALSE	none
ASV_590	4.29501525768425	0	6.41527879388434	0	0	0	0	0	6.61286782280909	4.86193034810129	8.66859283787161	1	classmix	FALSE	none
ASV_591	4.91120139710807	3.60186807712431	6.37445679936409	1	0	0	0	0	5.14961242055307	0	6.65957896911216	0	classmix	FALSE	none
ASV_592	3.39422871234606	2.77477292405462	4.01321486858531	1	3.2271746276829	2.12814575912957	3.98563553870721	1	3.14713192000936	2.22233619946132	3.84336076710671	1	class1	FALSE	none
ASV_593	6.82074390199251	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_594	5.53981005653044	3.93037214409634	7.73703463386666	1	5.2296551282266	0	7.30909666990644	0	0	0	0	0	class1	FALSE	none
ASV_596	0	0	0	0	0	0	0	0	8.4454492865574	0	Inf	0	classmix	FALSE	none
ASV_597	6.82074390199251	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_599	3.10943274513667	2.60578537860938	3.68377421611797	1	3.05878901231791	2.13670162669712	3.73800025144889	1	3.31010344059882	2.62166916349023	3.92363070092952	1	classmix	FALSE	none
ASV_600	4.08737589290601	3.2642060723675	5.02304969724464	1	3.51485670013468	0	4.71080694544252	0	4.06342265188351	2.95630537454152	5.20404276140274	1	class1	FALSE	none
ASV_601	4.1043948980756	2.54407778297645	5.54043118253037	1	5.96329367014128	4.78188764042775	7.30909666990644	1	0	0	0	0	class2	FALSE	none
ASV_602	0	0	0	0	8.81317406668271	0	Inf	0	0	0	0	0	class2	FALSE	none
ASV_603	3.09754631631767	2.55403064132981	3.66249269894074	1	3.1089750121413	2.25347452698763	3.78392520607247	1	3.14671534012414	2.41270484803992	3.80332339404688	1	classmix	FALSE	none
ASV_604	6.12759672143256	4.04815517975273	8.90018544367234	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_605	6.12759672143256	0	Inf	0	7.42687970556282	0	Inf	0	0	0	0	0	class2	FALSE	none
ASV_606	4.74130236031267	3.76047310730095	5.99406532880804	1	3.84336076710671	0	5.51733720067838	0	4.16878316754134	0	5.55507752866123	0	class1	FALSE	none
ASV_607	4.50986000618377	3.19640296901614	5.92465587743587	1	5.11599580975408	3.26799662220315	6.53079168100619	1	4.3428059215206	0	5.67286056431761	0	class2	FALSE	none
ASV_608	4.29501525768425	0	6.41527879388434	0	6.69291053048262	4.41872491201027	8.81317406668271	1	5.2265734616892	0	7.65807567747234	0	class2	FALSE	none
ASV_609	3.9146237871282	2.85842094420279	5.0208038333145	1	4.36660891087126	2.54218563482441	5.59429824181451	1	4.69203131130589	3.47546267658257	5.7786194884579	1	classmix	FALSE	none
ASV_610	2.91180256310177	2.16618849082367	3.630267551646	1	3.94872128276454	3.14674737857028	4.71053070164592	1	3.84336076710671	3.14191056976419	4.56831354012969	1	class2	FALSE	none
ASV_611	3.24926294209588	2.81132645219726	3.70055063929837	1	0	0	0	0	1.10504616487329	-0.0799104675252347	1.90079382507436	0	class1	TRUE	class1
ASV_612	0	0	0	0	8.81317406668271	0	Inf	0	0	0	0	0	class2	FALSE	none
ASV_613	4.12066187053947	3.41563262100922	4.91315261723933	1	3.06856959750626	0	4.22820658801214	0	2.70084481738094	0	3.76331805943318	0	class1	FALSE	none
ASV_614	5.53981005653044	3.93037214409634	7.51389108255245	1	5.2296551282266	0	7.42687970556282	0	0	0	0	0	class1	FALSE	none
ASV_615	3.50428774878544	2.46243379393594	4.43300100065816	1	4.33356710366997	2.99012817119969	5.34414526630532	1	4.43584595279039	3.47501486098147	5.39499211331416	1	classmix	FALSE	none
ASV_616	5.68130961880414	3.81258910843996	7.91935619066062	1	5.59429824181451	0	8.12002688612277	0	0	0	0	0	class1	FALSE	none
ASV_618	4.32990251668469	3.21559554096779	5.56979931570568	1	5.06956971287953	3.5350594074522	6.4460504525511	1	4.00869775219427	0	5.38517849186583	0	class2	FALSE	none
ASV_619	7.51389108255245	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_620	1.69084518706943	0	2.83175985542823	0	4.93603832025501	4.15834829024876	5.814667866246	1	4.23184130350848	3.36866527704065	5.10901314355028	1	class2	FALSE	none
ASV_621	0	0	0	0	5.62918550081495	4.41660979302574	6.8672639176274	1	5.10731004086238	3.87763488711307	6.37015212786785	1	class2	FALSE	none
ASV_622	4.66274003780957	3.70318481839521	5.75849925749527	1	0	0	0	0	3.72249606491292	0	4.97971338375767	0	class1	FALSE	none
ASV_623	2.83175985542823	0.997698006509488	3.84521433575604	1	5.2296551282266	4.16640396922857	6.21460809842219	1	4.45646523999312	3.36197666850887	5.42183103709244	1	class2	FALSE	none
ASV_624	2.52223252738389	2.22760080958357	2.79982080877383	1	0.116106755449001	-1.05649064852653	0.865208879758341	0	0.846994263991793	0.0876739555748236	1.38858981020523	1	class1	TRUE	class1
ASV_625	2.94765074293258	2.58799701691129	3.34815069290551	1	0	0	0	0	0.788166493579206	-0.464401388189726	1.45954319830354	0	class1	TRUE	class1
ASV_627	5.31666650521623	3.62207078444183	7.1143151262271	1	0	0	0	0	5.55507752866123	0	7.47232756753703	0	classmix	FALSE	none
ASV_628	3.630267551646	2.88500436994704	4.41279829334064	1	2.914647515234	0	4.0137422335579	0	4.15636064754278	3.33863838638039	5.00767419875531	1	classmix	FALSE	none
ASV_629	3.39892723312762	2.70100450781019	4.14532715798172	1	3.31191585613799	2.0107793033584	4.1580239483896	1	3.63733825657261	2.83305137370305	4.41564324547287	1	classmix	FALSE	none
ASV_630	4.29501525768425	2.66186081863284	5.7221316133244	1	4.90115106125457	0	6.53426215357479	0	5.2265734616892	3.78183876738806	6.65957896911216	1	classmix	FALSE	none
ASV_631	3.11944192788001	0	4.74130236031267	0	6.02816282444438	4.53446684794065	7.38605771104257	1	5.14961242055307	3.02289503223922	6.65368981732934	1	class2	FALSE	none
ASV_632	2.82582511990842	2.12754751977941	3.48994283388511	1	3.27781024365148	2.25450356237263	3.98486032938041	1	4.06276497346454	3.44201937618241	4.6925219923783	1	classmix	FALSE	none
ASV_634	3.17578368181341	2.48934923085286	3.8973853954761	1	3.08877230482378	1.80602604382254	3.96232962909396	1	4.04280336468078	3.31555057163432	4.74862648136272	1	classmix	FALSE	none
ASV_635	2.91877123241786	2.13861267486829	3.70622063535268	1	4.30506559353775	3.59329329881644	5.04065844966102	1	3.75501925661848	2.91602019904597	4.56606767619955	1	class2	FALSE	none
ASV_636	2.69417231594923	2.26283087268762	3.13236696467125	1	3.17669416355237	2.61407015479649	3.71552739559683	1	2.26242567705898	1.52950312040861	2.85532375620749	1	class2	FALSE	none
ASV_637	4.46343390930921	3.34258547919422	5.68146370213101	1	4.37642253231959	0	5.7555090720481	0	4.41416286030243	2.66470577076507	5.65224127711488	1	class1	FALSE	none
ASV_638	3.41835675219476	2.66168750823401	4.23088464593175	1	3.87034187593782	2.70392648391835	4.67885094761524	1	3.90808220392067	3.06187207605854	4.71638039380088	1	classmix	FALSE	none
ASV_640	3.53268917643023	3.01178607477024	4.05344454744449	1	0	0	0	0	2.31248517717571	1.16062837398879	3.07429459605709	1	class1	FALSE	none
ASV_641	3.24898980511598	2.72613055869098	3.79826162468127	1	2.85659677857517	1.88170226108326	3.50243418013612	1	2.48887199844985	1.5774748775871	3.19865564570329	1	class1	FALSE	none
ASV_642	4.72887984031411	3.33438871199005	6.35074027274677	1	4.41872491201027	0	6.28744542237446	0	5.14961242055307	3.02934888435298	6.8360113741233	1	classmix	FALSE	none
ASV_643	3.62207078444183	2.23476628795606	4.85745956319409	1	4.22820658801214	0	5.51733720067838	0	5.24677616900671	4.1686444711972	6.36600774487756	1	classmix	FALSE	none
ASV_644	4.29501525768425	0	6.12759672143256	0	0	0	0	0	6.61286782280909	4.7441473124449	8.66859283787161	1	classmix	FALSE	none
ASV_645	3.95767759478661	3.35459305905205	4.61086452287941	1	0	0	0	0	1.39272823732507	0	2.61258976962605	0	class1	TRUE	class1
ASV_646	4.53366299553443	3.64079792349252	5.6029422117561	1	0	0	0	0	3.99888413074594	2.08525942640948	5.2265734616892	1	class1	FALSE	none
ASV_647	3.70722859278213	2.42629474732007	4.79754207863555	1	5.00651157691239	3.82274147990398	6.09928110263255	1	4.63878679678708	3.47172196340381	5.84688331829687	1	class2	FALSE	none
ASV_648	3.03655426807425	2.44339554106292	3.63922386366808	1	3.88385212846145	3.19223963209039	4.5356912877601	1	2.95651156040071	2.11430337188725	3.67665511590935	1	class2	FALSE	none
ASV_649	3.30028309950353	2.42629474732007	4.15062120631535	1	3.39559327930786	0	4.40297655504214	0	4.49420556797597	3.72249606491292	5.3439719559065	1	classmix	FALSE	none
ASV_650	2.4106474704223	2.14600896614277	2.70797322333315	1	0	0	0	0	0.555823630055122	-0.182327410393272	1.09014831045955	0	class1	TRUE	class1
ASV_651	4.27624515500226	3.4885393918173	5.14725814949325	1	0	0	0	0	3.36197666850887	1.64305452323309	4.41416286030243	1	class1	FALSE	none
ASV_652	0	0	0	0	6.36463506106559	5.06956971287953	7.83234481367099	1	4.7441473124449	0	6.36600774487756	0	class2	FALSE	none
ASV_653	2.23577642332194	0	3.81258910843996	0	5.32681887668025	4.13104283955849	6.49816645369011	1	5.11324477638219	3.87763488711307	6.353585224879	1	class2	FALSE	none
ASV_654	2.776961907052	2.02424671139941	3.48932680966571	1	3.6707797830741	2.80887716121596	4.4466516185448	1	4.05682680532516	3.41094037779955	4.77686134973104	1	classmix	FALSE	none
ASV_655	3.60145149723909	3.15669514306676	4.16470254129503	1	0	0	0	0	0.661808690336142	0	1.85542571593367	0	class1	TRUE	class1
ASV_656	3.10369357091187	2.0963102951776	4.04468897177624	1	4.40297655504214	3.39559327930786	5.32242275592481	1	4.39192671885555	3.46321346698284	5.26392924823296	1	class2	FALSE	none
ASV_658	7.51389108255245	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_659	2.43041846450393	0.642741803750702	3.48408504146792	1	4.71053070164592	3.68802031914387	5.61511697335143	1	4.66125965263913	3.76290311929244	5.56522990012525	1	class2	FALSE	none
ASV_660	0	0	0	0	5.51733720067838	0	7.02141459745466	0	5.84275960111301	4.55362898844677	7.28229847675172	1	classmix	FALSE	none
ASV_663	4.62351932465629	0	6.70296086633612	0	5.92280230878655	0	8.12002688612277	0	5.55507752866123	0	7.63451907034107	0	class2	FALSE	none
ASV_664	4.33583725220451	3.07713954818932	5.55301999437741	1	0	0	0	0	5.26739545620945	4.00869775219427	6.47136826053539	1	classmix	FALSE	none
ASV_666	3.45690230687412	2.11698325229968	4.66401068601102	1	5.22618892025012	4.16739905385162	6.25018574487884	1	4.16531695956485	2.77902259844496	5.3645592046631	1	class2	FALSE	none
ASV_668	3.18250006384715	2.56465849067647	3.84872815505583	1	3.68327535175964	2.85361668706089	4.43010630750042	1	3.42091108729215	2.57893623554134	4.11475341311054	1	class2	FALSE	none
ASV_669	5.83991464898078	0	8.61250337122056	0	6.04058534444293	0	8.81317406668271	0	0	0	0	0	class2	FALSE	none
ASV_670	3.29346468185927	2.84414949150584	3.74009034805959	1	0	0	0	0	0.75928698306449	-0.136830160944964	1.67666875986585	0	class1	TRUE	class1
ASV_671	4.31521796500177	0	6.41527879388434	0	5.61450094913203	0	7.7145617780146	0	5.65224127711488	0	7.61877071337293	0	classmix	FALSE	none
ASV_672	3.30076298434038	2.75612987392875	3.84803154538272	1	2.93503820488173	1.91239502551286	3.64398510806617	1	2.41316274492916	1.32192567734799	3.13512639780704	1	class1	FALSE	none
ASV_673	4.9881624382442	3.88733335888509	6.37546693472996	1	0	0	0	0	4.53342628112925	0	6.16306690088087	0	class1	FALSE	none
ASV_674	2.93977504705125	2.54406786332559	3.40204542478247	1	0.980961493160028	0	1.89725222503418	0	2.75330287653098	2.19470214151933	3.26826290836904	1	class1	FALSE	none
ASV_676	6.12759672143256	0	Inf	0	7.42687970556282	0	Inf	0	0	0	0	0	class2	FALSE	none
ASV_677	5.31666650521623	4.21623583433958	6.69291053048262	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_678	3.35500799919278	2.70546810255266	4.1003687418983	1	3.82761241013857	2.9044170032526	4.62222940248505	1	3.71120205829416	2.81006462237684	4.49420556797597	1	class2	FALSE	none
ASV_680	3.50569247104355	2.85921911855071	4.2544904949096	1	3.14674737857028	1.64613618977049	4.0134659897613	1	3.58995281466129	2.7772262092294	4.39192671885555	1	classmix	FALSE	none
ASV_681	3.67905771581544	2.54407778297645	4.66401068601102	1	3.72557773145033	0	4.94197305577482	0	4.86193034810129	3.95360778587631	5.80045722142232	1	classmix	FALSE	none
ASV_682	7.51389108255245	0	Inf	0	0	0	0	0	0	0	0	0	class1	FALSE	none
ASV_683	6.12759672143256	4.04815517975273	8.64127157846571	1	0	0	0	0	0	0	0	0	class1	TRUE	class1
ASV_684	3.41677259344763	2.23577642332194	4.43300100065816	1	4.87020625740515	3.75820295876641	5.8184519284946	1	4.34833079745257	3.14509082028335	5.33356523871282	1	class2	FALSE	none
ASV_685	2.93878367193288	2.56192121962949	3.34524015515941	1	0	0	0	0	1.71085762658445	0.929288055470404	2.3205419669805	1	class1	TRUE	class1
ASV_686	3.07713954818932	0	4.5057362889999	0	5.06956971287953	3.5350594074522	6.36666473091385	1	5.26146072068964	4.16531695956485	6.49953913750208	1	classmix	FALSE	none
ASV_687	3.31418600467253	2.21557371600442	4.32990251668469	1	4.20800388069462	2.70392648391835	5.32681887668025	1	4.75656983244346	3.87993871640775	5.71344584443269	1	classmix	FALSE	none
ASV_690	4.32753844938981	3.07713954818932	5.7221316133244	1	5.40367788220586	3.83989455913023	6.8390930406607	1	4.3428059215206	0	5.84275960111301	0	class2	FALSE	none
ASV_692	3.23129022801658	2.65580787974828	3.86665632971023	1	2.87234513554331	1.3860299332741	3.73901038681476	1	3.75738332391336	3.04773917613132	4.41579732879974	1	classmix	FALSE	none
ASV_694	3.18250006384715	2.56882047708591	3.86488569001335	1	3.43196092347873	2.41481769621547	4.21805421654812	1	3.6032326440861	2.96320016893249	4.26594691599499	1	classmix	FALSE	none
ASV_695	3.98979556456714	3.10369357091187	4.91315261723933	1	3.82274147990398	1.93596232569932	4.94379143798336	1	3.96584232354465	2.77715480911777	4.97525903340829	1	class1	FALSE	none
ASV_696	0	0	0	0	8.81317406668271	0	Inf	0	0	0	0	0	class2	FALSE	none
ASV_697	3.32234419237399	2.38873733501361	4.2724845573978	1	3.23533281538436	0	4.36709959194368	0	4.73941021216063	3.94258944554781	5.61984094525269	1	classmix	FALSE	none
ASV_699	2.6412415314301	1.54262924276199	3.50428774878544	1	2.84191222689225	0	3.9284799959443	0	4.77677253976098	4.1138965990095	5.55608766402711	1	classmix	TRUE	classmix
ASV_700	4.9881624382442	3.77028672874927	6.37445679936409	1	4.20800388069462	0	5.92280230878655	0	3.84027910056931	0	5.65327224147502	0	class1	FALSE	none
ASV_701	0	0	0	0	0	0	0	0	8.4454492865574	0	Inf	0	classmix	FALSE	none
ASV_702	4.16501951989204	3.41427223455619	5.01323607579631	1	0	0	0	0	3.87280229227486	2.70084481738094	4.77677253976098	1	class1	FALSE	none
ASV_703	5.23150869687593	3.62207078444183	6.92610441765033	1	4.92135376857209	0	6.73373252500288	0	4.55362898844677	0	6.36600774487756	0	class1	FALSE	none
ASV_704	0	0	0	0	5.59429824181451	0	7.7145617780146	0	6.61286782280909	4.86193034810129	8.85091439466556	1	classmix	FALSE	none
ASV_705	2.42547808741351	2.08286486293696	2.80107403282464	1	0.198400546927612	-0.641601570741968	1.03005260767131	0	2.69287664773176	2.29870355975449	3.07801009133639	1	classmix	FALSE	none
