EC	Final.Rep1.Class1	Final.Rep1.Class2	Final.Rep2.Class1	Final.Rep2.Class2	Final.Rep3.Class1	Final.Rep3.Class2	Final.Rep4.Class1	Final.Rep4.Class2	Starting.Class1	Starting.Class2	Starting.Class3	Starting.Class4	Starting.Class5
3.6.1.40	0.00150975983086841	0.00135199059414362	0.00150111475623972	0.0013904346897365	0.00151666790018503	0.00132873993754217	0.00151731783146364	0.00140994576824606	0.00150520584830989	0.00131857108162032	0.00130937357919907	0.00136333386076684	0.00117687542258647
3.6.1.41	0.000629879821317493	0.000499162663696231	0.000620006576178877	0.000493715497586742	0.000682660394535758	0.000476819650732699	0.00063315180000081	0.000490105226256403	0.000703428196960501	0.000442559811766643	0.000470153234894211	0.000690961482713453	0.000214774419008578
3.6.1.45	0.000295210837008486	4.94285302184529e-05	0.000305911857486873	5.98774150572815e-05	0.000345223592648041	6.30777535035246e-05	0.000319736601424688	4.92874196532442e-05	0.000329496523499899	0.000141311504190912	5.14126186039012e-05	0.000264683198577668	3.75395240203195e-05
3.6.1.54	0.000675154214586331	0.000509140477069445	0.000651675116166915	0.000503143571817336	0.000711886447900603	0.000491983839168636	0.000667675936715903	0.000500731216203521	0.000723364972079444	0.000459161721045955	0.00052401420788472	0.000722333008650174	0.000219803611209342
3.6.1.55	0.0013376237831131	0.00163850767984345	0.00130275668936105	0.00164520192339101	0.00126495171745	0.00166779314402775	0.00131442680981657	0.00163769789841121	0.00133837207909856	0.0014392861989803	0.00168191744743068	0.00132699853240067	0.00204729816024068
3.6.1.57	7.90048680688315e-09	7.58332182658416e-07	6.17265980500875e-08	8.01568355774434e-07	1.98180153067316e-09	5.24680067394811e-07	1.28088826972811e-08	6.25775711566672e-07	5.50105496387818e-08	4.12933437878709e-08	4.79546196948412e-07	8.61556696976446e-08	8.25946642249367e-09
3.6.1.6	3.33356204070321e-09	2.78286894488413e-07	1.00356527648247e-08	7.42166500776835e-07	0	2.74631921780421e-06	9.48174681868023e-09	1.85011097572113e-07	8.48757418090374e-08	1.30429919561537e-07	3.96981569172333e-06	5.33899372204322e-07	2.33462763144503e-08
3.6.1.61	2.1360508771422e-08	3.52688426804932e-08	2.04856280663258e-08	3.87317240723781e-08	1.52070656163984e-09	4.06359926736206e-07	2.25745432607528e-08	2.96282095524927e-07	4.03171639094632e-09	0	2.26857072032209e-09	0	4.11788824517067e-10
3.6.1.62	0	0	0	0	0	0	0	0	2.30007269544211e-09	2.93285684468602e-10	3.1786914154143e-07	5.84946711310223e-08	0
3.6.1.63	0.000470165737142325	0.000246824760840847	0.000507504231638381	0.00024566863378677	0.000470343076608046	0.000219784255845719	0.000489635458087955	0.000247832303539784	0.000397088455294807	0.000260792466214152	0.000212994731688135	0.000371018900140311	8.91725171246729e-05
3.6.1.64	0	0	0	0	0	0	0	0	2.30007269544211e-09	2.93285684468602e-10	3.1786914154143e-07	5.84946711310223e-08	0
3.6.1.65	0.000198899166448948	3.70154126885651e-05	0.000206433962261274	4.53792801732525e-05	0.000231142796363684	5.29520295101813e-05	0.00020908328152051	3.87006567243548e-05	0.000139643812266507	9.83600481367688e-05	4.62633929774878e-05	0.000241396813389788	3.20473698185371e-05
3.6.1.66	0.00100691779097013	0.00118512695773949	0.000980275315894859	0.00114810543203868	0.000948685657797725	0.00116442840096496	0.000994122405969002	0.00117331057623721	0.000953230502099002	0.000958551407818165	0.00117174609725441	0.000957948215196776	0.00105714217000115
3.6.1.7	0.00057146834743906	0.000471402817332066	0.0005799817798754	0.000449107018112402	0.000552531705014635	0.000465670417561474	0.000578413428616219	0.000467241087412797	0.000496098600858966	0.000393258385843342	0.000430184173368359	0.000514713092688431	0.000200352753440407
3.6.1.8	0.000740420120788146	0.000367400435011704	0.000759356789117087	0.000386134445581636	0.000793698805956084	0.000356221697407744	0.000764761990235849	0.000392066993245163	0.00078051400984747	0.000539891781880809	0.000442326296750874	0.000698777589781889	0.000198390416105552
3.6.1.9	0	0	0	0	0	2.18567611687119e-09	8.40383357479114e-10	2.05114552999073e-07	0	0	0	0	0
3.6.3.12	0.00256324203717723	0.00248508715332428	0.00258985387589955	0.0024913416983131	0.00257133195727687	0.00250187495921847	0.0025919085944053	0.00253115047547605	0.00256002159794298	0.00241539832083912	0.00217039856082562	0.0024742135636699	0.00259275647821075
3.6.3.14	0.0029251527621331	0.00321390061487948	0.00291254396677142	0.00320591911605984	0.00293086933512449	0.00314146390373472	0.00294326739619253	0.00325605304222393	0.00308897849814548	0.0028243836485198	0.0030043350123293	0.00280119663985105	0.00293553088088754
3.6.3.16	2.42184703009828e-05	0.000224766296027903	3.89709006348938e-05	0.000168157323386612	1.5982597509125e-05	0.000239362470802486	2.37619767374041e-05	0.000185788280574022	2.94649728139161e-05	0.000223159208821568	0.000356907542172703	4.11591790104103e-05	7.2429965090599e-05
3.6.3.17	0.00397970566152385	0.00365017704126298	0.00415072054542775	0.00357414610525575	0.00413895522570955	0.00358019621117312	0.00415512676351087	0.00352141120183332	0.00391668018412246	0.00400004146984799	0.00367174716855364	0.00383832206668511	0.0038133695703642
3.6.3.2	0.000463872048644798	9.26186378964151e-05	0.000464080515109689	0.0001002130629146	0.000509198919246139	0.000122956790547681	0.000494197543683831	9.4071418994972e-05	0.000474745918541237	0.00025925090545621	0.000253212837393323	0.000404153838141446	8.78137945511656e-05
3.6.3.20	0.000503446001247396	0.000452408910265744	0.000532202660826902	0.000460883023480785	0.000507667972935946	0.000405539312010716	0.000533051372619713	0.000464581648206556	0.000439443699703023	0.000476503118324059	0.000290080648922136	0.000418130149565923	0.000129063541647767
3.6.3.21	0.00345441620869013	0.002664840855478	0.00354296247383156	0.00264833791105023	0.00362705081866364	0.002636523303624	0.0034389336531994	0.00257659802162493	0.0035758485575609	0.00320387785703731	0.002823930908105	0.00349318174438917	0.00341252110070634
3.6.3.24	0.00031402367123917	0.000101604897277372	0.000328243836650161	0.000110066005636747	0.000362152845268775	0.000154881374290287	0.00032199311661806	8.75415293000412e-05	0.000239930337958586	0.000445075223730869	8.88324589366194e-05	0.000435878160653341	6.76347008131391e-05
3.6.3.25	0.00079273911707147	0.00121522478926895	0.00079044189562659	0.00121024745119385	0.000795808896407476	0.00113182338836549	0.000783973597318138	0.00122360119646941	0.000814257205805203	0.000819927078459167	0.000849697630709001	0.000880217693560293	0.000904410093920318
3.6.3.27	0.00103381948421465	0.00114584745880159	0.0010437211612189	0.00116277145377272	0.00104699067095749	0.00120614769540251	0.00105599462444472	0.00117000160104499	0.00113752749009963	0.00112473774665948	0.00107135018299955	0.000964351788303192	0.00160244963620993
3.6.3.28	0.000709773071676133	0.000881568928564668	0.000748740237907302	0.0008908137157328	0.000733132826243668	0.00089821606701619	0.000723911781322213	0.000888952546605101	0.000785436235564742	0.000733787018755858	0.000788139362082646	0.000761252669751918	0.0014703304054391
3.6.3.29	0.00085930735692293	0.000844041680184206	0.000867945447727095	0.000814679772210055	0.000864268809496938	0.00076469647040956	0.000880007380016196	0.000854115596139607	0.000838486655563375	0.000648352807031951	0.000718544394194459	0.000811306756637107	0.000307110557547679
3.6.3.3	0.000764206900574323	0.000905128344322557	0.000765069937534703	0.000919155494373214	0.000775057163298025	0.000995756568776749	0.000742604411277272	0.000911614257782286	0.000822487390292834	0.00108885326034599	0.000903361314398148	0.00081459024111999	0.00151868962853338
3.6.3.30	0.00153023588573262	0.00152711014699924	0.00158914636819701	0.00154986963035895	0.00156822594468614	0.00142661211562594	0.00156184293536147	0.00154508695518955	0.00155598654606351	0.00138175661556197	0.00130061132687054	0.00152039780919758	0.00173383151046512
3.6.3.31	0.000402371338018935	0.000658178419184191	0.000434218279996356	0.000708639263208554	0.000371142892209091	0.000609622118599141	0.000407204828405044	0.000699681832657152	0.000306600669355308	0.000567723761676271	0.000419971325284514	0.000465255322657238	0.000764820487479149
3.6.3.32	0.000945116991715094	0.000802916444523552	0.000977950012731154	0.000810295045665435	0.000987407707731382	0.000784601202749565	0.000958047153987021	0.000802093758300716	0.00103998363379697	0.000991377544438886	0.000738229159008603	0.000945903452530478	0.00101457575447934
3.6.3.33	0.000300725780712075	4.60942283007552e-05	0.00030983090533297	6.01614526005652e-05	0.000349714556435783	6.96526952048834e-05	0.000323505190070849	5.08823199573078e-05	0.000337024393272191	0.000146602256238545	5.76194954478983e-05	0.000276294389201552	3.79093545570772e-05
3.6.3.34	0.00322628813218008	0.00290135274022671	0.00335655611361303	0.0029134975128514	0.00330442688360284	0.00306321267847771	0.00327889463955093	0.00282716750790003	0.00312514890255466	0.00303104722551968	0.00303106535490753	0.00322058517133262	0.00509418680471315
3.6.3.36	0.000406743168568199	0.000201619653636376	0.000418954145126082	0.000200380647836977	0.000444268165138249	0.000193248667093839	0.000408183915022374	0.000189693788379179	0.000409581003204369	0.000322698009553692	0.000293547747871033	0.000475268624199055	0.000142280365171813
3.6.3.4	0.000487896298399522	0.000800171440016332	0.000460894188115855	0.000743110420017548	0.000433047919968695	0.000681815460032256	0.000457870042947992	0.000805843617517432	0.000436104530254591	0.000415676570716945	0.000572085971388635	0.000499363322054414	0.000194901856835707
3.6.3.40	3.59270033213284e-05	0.000134687874543913	3.82973041453734e-05	0.000109243260167734	1.71366343567223e-05	0.000157695716294799	3.3576676809395e-05	0.000114583996105501	1.94270538542266e-05	8.356083377971e-05	0.000193056973544905	4.08988584279051e-05	0.000119552687800373
3.6.3.41	0.000524861074024787	0.00053124204451585	0.000527283177954844	0.000541379260536274	0.000523059665818223	0.000474296259698204	0.000527184964629687	0.000572952292337341	0.000507455761485053	0.00046620641057124	0.000508293144474682	0.000533668034881594	0.000207431460694037
3.6.3.44	1.08547534981507e-05	0.000151308777882448	2.02944395175863e-05	0.000170311763370007	7.02412650657573e-06	0.000233832798572489	9.60894653833343e-06	0.000143670795294995	5.56025464964711e-05	0.000346028318518653	0.000136724528523269	2.99534338892643e-05	0.000682776849899768
3.6.3.5	0.000764206900574323	0.000905128344322557	0.000765069937534703	0.000919155494373214	0.000775057163298025	0.000995756568776749	0.000742604411277272	0.000911614257782286	0.000822487390292834	0.00108885326034599	0.000903361314398148	0.00081459024111999	0.00151868962853338
3.6.3.54	0.00108773255600952	0.00142797708173667	0.00106738344944627	0.0013962563920129	0.0010652753840193	0.00137484033787408	0.00105682619752874	0.00144447771064165	0.00114741425300719	0.00116489494436546	0.0014007116715305	0.00110466213481467	0.00119646325920038
3.6.3.55	2.24136194781153e-05	0.000189095660470695	1.36980362655609e-05	0.000146934902356725	1.05585726066812e-05	0.000137906671239915	1.86892983932742e-05	0.000166053902760649	1.58843699908944e-05	2.07787886271838e-05	7.87382983609751e-05	2.90088868343042e-05	9.73491757166411e-06
3.6.3.6	1.02932389838995e-07	1.58529954350826e-06	4.42142534323246e-07	2.37929220977951e-06	1.44807869685595e-07	1.43259738872705e-06	3.49603360807523e-07	2.41904345769475e-06	3.27278603282128e-08	1.08543188913797e-07	6.76798356817516e-07	1.04259709617135e-06	1.43612820127747e-07
3.6.3.8	6.15794446551753e-05	0.000335582258766195	6.13129412457484e-05	0.000332306944155187	3.31448231531018e-05	0.000398839801011819	4.73732730915662e-05	0.000320988599163451	8.68530905773462e-05	0.000384698892615434	0.00031697639399246	9.01542176876476e-05	0.000686339267994936
3.6.4.12	0.0088196959731758	0.00995530632251947	0.00873717490312012	0.00974582069184705	0.0086797739809369	0.00976946508645877	0.00879674319922078	0.00988411103594979	0.00887599274497982	0.00856412914377666	0.00933436033220658	0.0087036310446858	0.00974443865195633
3.6.4.13	0.00501763412595318	0.00379836661311515	0.00500514327360075	0.00382672327376615	0.00520117217290424	0.00385566200390249	0.00506978122618547	0.00382417555032378	0.00526583613301931	0.00426458177740021	0.00405575534541167	0.00491400812980863	0.00405653612488145
3.7.1.12	0.000665556145953163	0.000385772502322823	0.000665826960965307	0.000384350129339197	0.000702462295793216	0.000389463494358263	0.000644658407724331	0.000363786158013229	0.00074743286020919	0.000772276538974537	0.000541811145569618	0.000709881109978385	0.000338873288274463
3.7.1.14	6.26800106401797e-06	8.31774462532582e-06	5.40785729654681e-06	1.11231658624988e-05	5.1264662127801e-06	1.31398689170463e-05	4.67395572913126e-06	1.11745896384913e-05	8.33683059585201e-06	1.28186726665786e-05	1.29454419487031e-05	1.10513134989104e-05	5.97812507250604e-07
3.7.1.17	2.86364656441633e-05	2.42843891076663e-05	2.465713195406e-05	2.55473033412415e-05	2.9427361957034e-05	1.60830614583888e-05	2.39980195698552e-05	1.95775890919292e-05	3.30793163959665e-05	1.57084654393335e-05	1.62622387772779e-05	4.58653445457732e-05	1.20058946327229e-05
3.7.1.19	1.49910330324266e-08	9.44744213334256e-08	2.76196764018272e-08	4.7016063029487e-07	0	1.20347166362133e-07	8.3655341977671e-09	0	4.25882745162175e-09	9.55991310345075e-08	1.70401123360676e-07	4.68631069429703e-09	2.10879840622592e-08
3.7.1.2	0.000640878203490476	0.000832747226424337	0.00060527823558401	0.000807462773670195	0.000603245419338446	0.000718671677703232	0.000598685252820995	0.000817553152398517	0.000656759958302032	0.000642052309672956	0.000781796264792242	0.000649471917007275	0.000300456895365216
3.7.1.20	0.000419428003807459	0.000616990329459263	0.000418249374152543	0.000599144291051558	0.000390909045412298	0.000527240112928361	0.000434796231610024	0.000636332689244539	0.000287734595003767	0.000310443055347404	0.000384160009071189	0.000437992407961597	0.000158330124891314
3.7.1.21	1.69824502555676e-10	0	0	0	0	0	0	0	3.2056746831696e-08	3.95646519836799e-08	7.31146415703697e-07	3.33709347053548e-07	1.26105683948453e-08
3.7.1.22	0.000261647133638112	0.000293746061993637	0.000281508375079639	0.000306777992282517	0.00026938356006597	0.000299811411677054	0.000269506852900186	0.000287421344608981	0.000282955034232625	0.00041978099726504	0.000315762088190245	0.000209169574365836	0.000719499266174861
3.7.1.3	0.000241292811279703	0.000393358261301155	0.000211054843769582	0.000347482309309513	0.000181131075320378	0.000330506228611695	0.000230589621654342	0.000377776739237475	0.000157149924865581	0.000206260808517052	0.00034319794855075	0.000200810779750734	0.0001240984808456
3.7.1.5	8.47686195764084e-06	2.18983003584667e-05	4.54670640515217e-06	2.01038712085754e-05	6.48822668638576e-06	1.76009094954365e-05	5.42330355203425e-06	1.64867232370431e-05	9.31010229691976e-06	2.13524181593912e-05	5.09089242624361e-05	8.75140273511057e-06	1.79165497802402e-05
3.7.1.9	2.97534117752068e-08	6.96467354811359e-07	1.03072699219223e-08	2.71936348492637e-07	2.13009714934529e-08	4.78530438168153e-07	4.97418472502499e-08	4.54196755157015e-07	3.90120435640445e-07	3.80960016570978e-07	4.32210149503044e-06	2.6338969048789e-07	5.72097661982593e-05
3.8.1.2	0.000650152281613009	0.000916164206542311	0.000648590661842869	0.000901584249391299	0.000607208432480106	0.000818623595131597	0.000639072128716578	0.000915778531610792	0.000635236632326798	0.00073781642440845	0.000778126548765513	0.000496826183184555	0.000319688133259025
3.8.1.3	0.000172552743800588	0.000446580294472089	0.000182229790685687	0.000425536669303522	0.000125937040843359	0.000358631300267835	0.000173288807609163	0.000454890336106834	6.76411629466808e-05	0.000128151972098465	0.000198400550556111	0.000130078837905684	5.23170175725046e-05
3.8.1.5	4.06154092108998e-05	5.35873649001464e-05	4.1659907811442e-05	5.70929106094463e-05	3.56675497136052e-05	4.29963933614033e-05	4.6764893860126e-05	5.90242418575196e-05	2.79766567838636e-05	1.74425471852146e-05	5.49926117466573e-05	3.96511391627509e-05	6.09335954595736e-06
4.1.1.11	0.000583125883067106	0.000753274823470328	0.000564881749575876	0.00077022263886866	0.00058944483088141	0.000798210078778145	0.000574795211224068	0.000766949437743478	0.000648123231985602	0.000585309680935698	0.00069295360896314	0.000558140081490703	0.000837810843205183
4.1.1.12	2.25870373492485e-05	1.84093472648009e-05	2.43131589367227e-05	1.28787402428884e-05	1.90152318767015e-05	2.36075592971555e-05	2.48410994172064e-05	1.33837138441633e-05	1.71182121924943e-05	2.0589773951715e-05	2.88935808435359e-05	3.42357026493657e-05	2.94967186053348e-05
4.1.1.15	9.1953276742629e-05	3.51777707646778e-05	9.43045350214325e-05	4.07415860869899e-05	0.000103568820915078	3.50483663098741e-05	0.000106684064147936	4.75738982852665e-05	6.37759494465997e-05	9.20547136756233e-05	7.10022820786483e-05	8.19229787449591e-05	4.53196016474013e-05
4.1.1.17	0.00104228571141644	0.000549692955109994	0.00107060705491036	0.000562168433075611	0.0011073985373417	0.000545401610446324	0.00107535440126828	0.000576186337810016	0.00099890493441512	0.000723150981458381	0.000610523726976507	0.00103672284893513	0.000263089546563241
4.1.1.18	0.000166535609171386	7.20409825498578e-05	0.000168946417846667	6.56270484193889e-05	0.000186627576587565	7.58701379270833e-05	0.000166731163671227	5.14579700418711e-05	0.00012040032940719	7.76410978084561e-05	6.57344282762359e-05	0.000224490513532072	9.0003174887573e-05
4.1.1.19	0.000873017090603772	0.00063263107757814	0.000846266636906107	0.000614358979387637	0.00092136559002164	0.000622262940212779	0.000855376086446249	0.000600570372678417	0.000983317802729813	0.00062377120142193	0.000728040269726552	0.000992187837663754	0.000934396810598898
4.1.1.2	5.84805240164649e-05	0.000116559246578536	8.09536308586614e-05	0.000145216787394329	4.69519588157983e-05	0.0001867031279569	6.33497674002542e-05	0.000123756639773938	5.61393123225179e-05	0.000211285434404616	0.000144048993440126	5.31649745965279e-05	0.00064193034377055
4.1.1.20	0.0012061103429217	0.00120086319296068	0.00118688671803063	0.00117068374803563	0.00115770838152884	0.00116568689306845	0.00120461714794924	0.0012017401520816	0.00117938850884593	0.00114167707047001	0.00125281596676939	0.00116034442626215	0.00120189817012357
4.1.1.22	2.3833494991007e-05	8.58661624681958e-07	1.48997201758258e-05	2.14907128126946e-06	1.90351785501923e-05	1.95821412568147e-06	1.92035857413618e-05	8.21912326465565e-07	1.11033885712552e-05	9.9531480689322e-06	6.27204409097979e-06	1.66500620211908e-05	7.82810669985987e-07
4.1.1.23	0.000915151630975663	0.00103826902857672	0.00090286965849498	0.00102469899103058	0.000894076169589279	0.00102615928170919	0.000910491288439726	0.00104093589442841	0.000911041594952968	0.000885554007068823	0.000999251100406026	0.000898815127248701	0.000999756022790638
4.1.1.28	3.91172146322425e-05	5.40949186732066e-05	3.88951064238712e-05	4.77127286013193e-05	3.59956966136676e-05	3.65446580643468e-05	3.34000026880218e-05	5.19869692069143e-05	4.25345478040747e-05	4.29257566383913e-05	1.42428919458367e-05	7.00258021216774e-05	1.28170082125403e-05
4.1.1.3	0.000306763272213479	0.000120702485956461	0.00030652610116221	9.24203156518387e-05	0.000345690011561251	0.000124013386064473	0.000284052273702112	8.6453052131814e-05	0.000397879026591301	0.000330805072804033	0.000355916622683098	0.000444777695039307	0.000189345290742895
4.1.1.31	0.000839167312970222	0.000899092121267701	0.000831554287870299	0.000908186540749564	0.000839065184524314	0.000928024237977362	0.000844263492005398	0.000920590818321594	0.000875271506258049	0.000821454173455003	0.000818845357515843	0.000836106587353607	0.000940075542015355
4.1.1.32	0.000133542316121684	0.000585194074434197	0.000112722380073373	0.000559316893728814	8.2258530611143e-05	0.000503137610559926	0.000124734994587935	0.000595942811777735	8.22977206550249e-05	0.000143313546346224	0.000352317943983563	0.000147986129688513	0.000128376020163733
4.1.1.33	1.12388223282983e-05	3.57706648115083e-05	2.49009614555769e-06	1.74072034156966e-05	3.52771297800587e-06	2.50685818302806e-05	3.88969673215528e-06	1.75132830373496e-05	5.81795425031632e-06	5.60760466180321e-06	2.84587802349456e-05	1.07075907783506e-05	6.47102657353961e-06
4.1.1.35	0.000140727726704194	0.000167775522182091	0.000157617887636486	0.000173647489183619	0.000107677847924991	0.000151059984683165	0.00014176029542801	0.000181274738872835	4.92080347280458e-05	9.79693471408822e-05	0.000101802100118062	8.25200238948114e-05	3.42599515785698e-05
4.1.1.36	0.000923918902368035	0.00104046466501507	0.000913237802763046	0.00102769803209397	0.000902156765221136	0.00102916494724992	0.000919426059572358	0.00104346407018259	0.000914900496209266	0.000885111976345466	0.00100588289843706	0.000899617609450119	0.000981058321722843
4.1.1.37	0.00090842844534252	0.00107762848347088	0.000909812134276946	0.00107377079383885	0.000892861248975232	0.00109343987227264	0.000910709056785422	0.00107154207430891	0.000909356843453643	0.00105099652469129	0.00103877042644522	0.000896961301138944	0.000985225939509775
4.1.1.39	0.000191110300884543	0.000450218924475391	0.000204197641530851	0.000442263945069336	0.000137341288509861	0.000365493748765244	0.000183640267583189	0.000482466427302895	7.27073360210575e-05	0.00017258590422806	0.000204077519090323	0.000143230585872982	4.93877948193469e-05
4.1.1.4	6.45826825232433e-05	3.65305530152675e-05	6.90225425854025e-05	5.39579909882931e-05	4.7913884579547e-05	5.90779085936018e-05	6.02431881462794e-05	3.06636360336291e-05	2.05988266804107e-05	5.07226407814309e-05	6.65930285172128e-05	4.37963337949605e-05	1.27175134796675e-05
4.1.1.41	4.3844810944393e-05	1.01173193419795e-05	4.51901373830246e-05	1.5413234607818e-05	5.06982152313599e-05	1.83822406654541e-05	4.94736262329403e-05	1.73792212738856e-05	3.07040797869813e-05	3.02041903590872e-05	1.82391313167376e-05	3.4460889211172e-05	1.04051543683659e-06
4.1.1.44	0.00134569620753305	0.00139783839338597	0.00136458949153137	0.00139325368372608	0.0013735580592958	0.00140426376045326	0.00131694628294652	0.00137060820579173	0.00134965942531093	0.00166325350288607	0.00137353101437354	0.00152973862819698	0.00128986018845583
4.1.1.45	6.92982661373116e-05	6.37534176138974e-05	7.88777645470761e-05	6.25993154198145e-05	5.37310564569908e-05	4.92655434578758e-05	6.95712018714215e-05	6.64608239800915e-05	3.23160382372436e-05	4.65977817642601e-05	2.69648838544336e-05	5.1059597450009e-05	3.57566658658572e-05
4.1.1.46	5.41716310801006e-07	2.0792068088113e-06	7.21694790149032e-07	2.45586704314404e-06	4.20388266252238e-07	1.5064888696941e-06	5.88521552237431e-07	1.99184217489758e-06	2.30056860988427e-06	4.14672164347634e-07	3.52541115363218e-06	2.41050343069221e-06	2.74010140494586e-07
4.1.1.47	0.000283063608480819	0.000264714336008974	0.000267410453361434	0.000240062962050965	0.000299961488687526	0.00023214928943189	0.00026172884923239	0.000234918493157143	0.000341270673434969	0.000288084250738692	0.000272637782235866	0.000354725735308779	0.000185132093998513
4.1.1.48	0.000910732149664603	0.00103291983053576	0.000902224177584551	0.00102436965285969	0.00089158149344113	0.00102292067226387	0.000908949410355333	0.00103449859073252	0.000911159841847061	0.000884246286066172	0.000994935594493791	0.000892829751262873	0.000980666990227953
4.1.1.49	0.000739649272554669	0.000285627045612482	0.00074214811487943	0.000276649390522765	0.000778613285286064	0.000278954845616266	0.00074510660851114	0.000267031535577704	0.000765517544188243	0.000534758483264234	0.00045109217143468	0.000679889774856595	0.000217499892021511
4.1.1.5	0.000133543118100314	4.42912771900306e-05	0.000134190960431946	3.63303515894558e-05	0.00015302071597078	4.87485879040422e-05	0.000133821165908133	3.2591124339594e-05	9.00714235837694e-05	7.52985043937152e-05	5.76309555184391e-05	0.000172643784368144	3.28411762958654e-05
4.1.1.50	0.000421803544417562	0.000269893859863584	0.000418762670302507	0.00029400294869343	0.000449316155753448	0.000344594669289186	0.000446769368345394	0.000264603167888403	0.000484108220378798	0.000256013258604804	0.000232216279206185	0.000429854539853803	0.00129478292640508
4.1.1.55	5.53926541921224e-05	1.91734689543263e-05	6.14255764695796e-05	3.07720030030483e-05	4.55572098569333e-05	2.53969785299614e-05	5.89189973699877e-05	3.17790091940812e-05	2.04250812805744e-05	1.52549990857467e-05	1.87671977631561e-05	2.53551685593631e-05	9.71807360433698e-07
4.1.1.64	1.46988085561971e-06	7.07402968257314e-07	1.25150252913093e-06	1.35401792639254e-06	1.634591254715e-06	9.40218687693543e-07	1.67069799714012e-06	8.66281814927853e-07	1.17328071627004e-06	3.61237830307303e-07	7.91735965288227e-06	2.16625595905505e-06	3.34144042403135e-08
4.1.1.65	0.000906958778942173	0.000860059354590052	0.00089146562923279	0.000878336782159294	0.000898074143348947	0.000882452119236891	0.000900269893401489	0.000884469150303143	0.000930450310810851	0.000878138169648105	0.000896693466411208	0.000893878303005696	0.00095146714778802
4.1.1.68	0.00029143875175721	9.50620732017313e-05	0.000300961011253694	9.34392448085181e-05	0.000359683595197816	0.000105006324686258	0.000284158912262538	6.45892691132807e-05	0.000344274607428502	0.000207918441012402	9.37397293122002e-05	0.000304511638615172	8.604834270969e-05
4.1.1.7	1.20436716148405e-05	1.82828751853534e-05	1.07195471631955e-05	1.40987799650837e-05	6.48498343567377e-06	1.83000442108673e-05	9.96675348308104e-06	1.57939164822718e-05	3.94868754758825e-06	1.03064144346283e-05	5.98233856546944e-05	1.03938278934903e-05	2.88085464951702e-06
4.1.1.70	4.01914582391971e-07	9.23400735320963e-07	6.83273619271106e-07	5.62546747616401e-07	2.40191749660883e-08	2.77744493415147e-07	7.40647461053389e-08	8.2597777572131e-07	1.13925626363299e-06	6.815700572018e-07	7.78926184695393e-06	1.05880372424695e-06	2.68110330782731e-06
4.1.1.71	1.65185382862932e-06	9.70791896137687e-06	1.00803561435284e-06	7.80998694643054e-06	1.7157108486637e-07	1.02408183786982e-05	1.26892965115805e-06	7.59660070276252e-06	1.74598387367644e-06	5.58791402963726e-06	2.38436661694311e-05	1.11914080617838e-06	1.80224745802809e-06
4.1.1.73	0.000325775655739259	0.000511081128782431	0.000315131384180799	0.000494390241446573	0.000304907501995939	0.000433826435132457	0.000321111453357632	0.000485458670443109	0.000319195104295203	0.000255168852358729	0.000442139130315028	0.000324069298027331	0.000160496818491993
4.1.1.74	0.000194393234530014	4.50014874783677e-05	0.000203788747702144	4.28714368234383e-05	0.000227280928984712	5.37881156235592e-05	0.000207504775756913	3.82293953991758e-05	0.000133870358894527	9.59674990438003e-05	5.52375131326647e-05	0.000235596912298737	3.35333474762259e-05
4.1.1.75	2.33367802315758e-05	2.88447401577358e-06	2.1576212702694e-05	7.93262253199661e-07	2.5557533115587e-05	4.2707847573563e-06	1.96567618715663e-05	1.58265304507183e-06	3.19832716963919e-05	1.12639151704926e-05	5.13836261079e-06	4.49081070051427e-05	1.15721543511813e-05
4.1.1.76	1.67729962388906e-07	7.44994695419385e-07	8.03021459096202e-08	5.05536328279396e-07	1.45912358644116e-07	2.17583807801445e-07	1.41395071961208e-07	6.11882952761467e-07	8.65339749085091e-07	8.30192732851955e-08	7.80697391986511e-07	1.09849967592524e-06	3.15646729843418e-08
4.1.1.77	4.88706248060781e-05	5.946720708249e-05	5.03641014058669e-05	4.29046355357613e-05	3.36996064507239e-05	4.72591940685012e-05	4.40714288491311e-05	4.01826147602839e-05	2.51954819318637e-05	2.89528984360111e-05	6.14776075585035e-05	2.59634064317248e-05	4.44159438753699e-06
4.1.1.79	6.65464913610023e-09	1.0533461945783e-07	4.52648985777176e-08	8.99571708236756e-08	3.25311216788848e-09	0	3.01980127474868e-08	9.85281332982206e-07	0	0	0	0	0
4.1.1.8	8.69343188285565e-06	1.00033172665196e-05	7.5735145333321e-06	1.11398699664961e-05	7.69830149830144e-06	1.30858533016532e-05	7.36878318777406e-06	1.10554194613788e-05	9.6431516536433e-06	6.14299963821019e-06	1.68291894268181e-05	1.52167223537094e-05	7.06142361140216e-07
4.1.1.81	5.27576866877497e-05	0.000114752919394937	6.21369201802769e-05	0.000144402742670564	5.5551375560664e-05	0.000192765650944235	5.751344818981e-05	0.000127480719778464	6.78562709790752e-05	0.000213451818871287	0.000155747842426802	6.14737943136078e-05	0.000651542155933978
4.1.1.82	1.31211591335638e-05	7.00704453307555e-06	9.86865929783098e-06	1.37602299957018e-05	7.10265960711366e-06	1.90230508984257e-05	6.14486360422968e-06	4.57950721146265e-06	5.75960187686008e-07	1.78204021426693e-05	7.59042476298919e-06	1.05226677818067e-05	4.86744051979963e-07
