sampleid	Name.2	Community	Species	replicate	BreakingBag	parent	Location	Experiment	Part_Time0D_17	Part_Time0D_6	Part_Time4M_64	Part_Time7D_rep1_2	Part_Time7D_rep2_2	Part_Time7D_rep3_2	Part_Time7D_rep4_2	replicate.partition	partition	Time0D_7D_4M	Time0D_7D	Time0D_7D_matched	ExpCompact	exp.replicate.partition	exp.partition	ancestral.class	Examples	startnone_final_class
WYT06.2	NA	NA	NA	Rep2	NA	WYT06	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	2	1	1	Final	Final.Rep2.Class1	Final.Class1	1	 Other	Final Class1
WYT06.3	NA	NA	NA	Rep3	NA	WYT06	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	2	1	1	Final	Final.Rep3.Class1	Final.Class1	1	 Other	Final Class1
WYT06.4	NA	NA	NA	Rep4	NA	WYT06	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	1	1	1	Final	Final.Rep4.Class1	Final.Class1	1	 Other	Final Class1
WYT07.1	NA	NA	NA	Rep1	NA	WYT07	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	1	1	1	Final	Final.Rep1.Class1	Final.Class1	4	 Other	Final Class1
WYT07.2	NA	NA	NA	Rep2	NA	WYT07	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	2	1	1	Final	Final.Rep2.Class1	Final.Class1	4	 Other	Final Class1
WYT07.3	NA	NA	NA	Rep3	NA	WYT07	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	1	1	1	Final	Final.Rep3.Class1	Final.Class1	4	 Other	Final Class1
WYT07.4	NA	NA	NA	Rep4	NA	WYT07	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	1	1	1	Final	Final.Rep4.Class1	Final.Class1	4	 Other	Final Class1
WYT08.1	NA	NA	NA	Rep1	NA	WYT08	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	1	1	1	Final	Final.Rep1.Class1	Final.Class1	4	 Other	Final Class1
WYT08.2	NA	NA	NA	Rep2	NA	WYT08	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	2	1	1	Final	Final.Rep2.Class1	Final.Class1	4	 Other	Final Class1
WYT08.3	NA	NA	NA	Rep3	NA	WYT08	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	1	1	1	Final	Final.Rep3.Class1	Final.Class1	4	 Other	Final Class1
WYT08.4	NA	NA	NA	Rep4	NA	WYT08	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	2	1	1	Final	Final.Rep4.Class1	Final.Class1	4	 Other	Final Class1
WYT09.1	NA	NA	NA	Rep1	NA	WYT09	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	2	1	1	Final	Final.Rep1.Class1	Final.Class1	4	 Other	Final Class1
WYT09.2	NA	NA	NA	Rep2	NA	WYT09	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	2	1	1	Final	Final.Rep2.Class1	Final.Class1	4	 Other	Final Class1
WYT09.3	NA	NA	NA	Rep3	NA	WYT09	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	2	1	1	Final	Final.Rep3.Class1	Final.Class1	4	 Other	Final Class1
WYT09.4	NA	NA	NA	Rep4	NA	WYT09	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	1	1	1	Final	Final.Rep4.Class1	Final.Class1	4	 Other	Final Class1
WYT10.1	NA	NA	NA	Rep1	NA	WYT10	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	1	1	1	Final	Final.Rep1.Class1	Final.Class1	1	 Other	Final Class1
WYT10.2	NA	NA	NA	Rep2	NA	WYT10	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	2	1	1	Final	Final.Rep2.Class1	Final.Class1	1	 Other	Final Class1
WYT10.3	NA	NA	NA	Rep3	NA	WYT10	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	1	1	1	Final	Final.Rep3.Class1	Final.Class1	1	 Other	Final Class1
WYT10.4	NA	NA	NA	Rep4	NA	WYT10	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	1	1	1	Final	Final.Rep4.Class1	Final.Class1	1	 Other	Final Class1
WYT11.1	NA	NA	NA	Rep1	NA	WYT11	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	2	1	NA	Final	Final.Rep1.Class1	Final.Class1	NA	 Other	Final Class1
WYT11.2	NA	NA	NA	Rep2	NA	WYT11	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	2	1	NA	Final	Final.Rep2.Class1	Final.Class1	NA	 Other	Final Class1
WYT11.3	NA	NA	NA	Rep3	NA	WYT11	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	2	1	NA	Final	Final.Rep3.Class1	Final.Class1	NA	 Other	Final Class1
WYT116.1	NA	NA	NA	Rep1	NA	WYT116	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	2	1	1	Final	Final.Rep1.Class1	Final.Class1	3	 Other	Final Class1
WYT116.2	NA	NA	NA	Rep2	NA	WYT116	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	2	1	1	Final	Final.Rep2.Class1	Final.Class1	3	 Other	Final Class1
WYT116.3	NA	NA	NA	Rep3	NA	WYT116	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	2	1	1	Final	Final.Rep3.Class1	Final.Class1	3	 Other	Final Class1
WYT116.4	NA	NA	NA	Rep4	NA	WYT116	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	2	1	1	Final	Final.Rep4.Class1	Final.Class1	3	 Other	Final Class1
WYT12.1	NA	NA	NA	Rep1	NA	WYT12	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	2	1	NA	Final	Final.Rep1.Class1	Final.Class1	NA	 Other	Final Class1
WYT12.2	NA	NA	NA	Rep2	NA	WYT12	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	2	1	NA	Final	Final.Rep2.Class1	Final.Class1	NA	 Other	Final Class1
WYT12.3	NA	NA	NA	Rep3	NA	WYT12	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	2	1	NA	Final	Final.Rep3.Class1	Final.Class1	NA	 Other	Final Class1
WYT12.4	NA	NA	NA	Rep4	NA	WYT12	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	2	1	NA	Final	Final.Rep4.Class1	Final.Class1	NA	 Other	Final Class1
WYT13.1	NA	NA	NA	Rep1	NA	WYT13	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	1	1	1	Final	Final.Rep1.Class1	Final.Class1	4	 Other	Final Class1
WYT13.2	NA	NA	NA	Rep2	NA	WYT13	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	2	1	1	Final	Final.Rep2.Class1	Final.Class1	4	 Other	Final Class1
WYT13.3	NA	NA	NA	Rep3	NA	WYT13	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	1	1	1	Final	Final.Rep3.Class1	Final.Class1	4	 Other	Final Class1
WYT13.4	NA	NA	NA	Rep4	NA	WYT13	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	2	1	1	Final	Final.Rep4.Class1	Final.Class1	4	 Other	Final Class1
WYT14.1	NA	NA	NA	Rep1	NA	WYT14	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	2	1	1	Final	Final.Rep1.Class1	Final.Class1	4	 Other	Final Class1
WYT14.2	NA	NA	NA	Rep2	NA	WYT14	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	2	1	1	Final	Final.Rep2.Class1	Final.Class1	4	 Other	Final Class1
WYT14.3	NA	NA	NA	Rep3	NA	WYT14	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	2	1	1	Final	Final.Rep3.Class1	Final.Class1	4	 Other	Final Class1
WYT14.4	NA	NA	NA	Rep4	NA	WYT14	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	2	1	1	Final	Final.Rep4.Class1	Final.Class1	4	 Other	Final Class1
WYT15.1	NA	NA	NA	Rep1	NA	WYT15	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	2	1	1	Final	Final.Rep1.Class1	Final.Class1	1	 Other	Final Class1
WYT15.2	NA	NA	NA	Rep2	NA	WYT15	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	1	1	1	Final	Final.Rep2.Class1	Final.Class1	1	 Other	Final Class1
WYT15.3	NA	NA	NA	Rep3	NA	WYT15	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	1	1	1	Final	Final.Rep3.Class1	Final.Class1	1	 Other	Final Class1
WYT15.4	NA	NA	NA	Rep4	NA	WYT15	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	2	1	1	Final	Final.Rep4.Class1	Final.Class1	1	 Other	Final Class1
WYT16.1	NA	NA	NA	Rep1	NA	WYT16	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	2	1	1	Final	Final.Rep1.Class1	Final.Class1	1	 Other	Final Class1
WYT16.2	NA	NA	NA	Rep2	NA	WYT16	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	2	1	1	Final	Final.Rep2.Class1	Final.Class1	1	 Other	Final Class1
WYT16.3	NA	NA	NA	Rep3	NA	WYT16	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	1	1	1	Final	Final.Rep3.Class1	Final.Class1	1	 Other	Final Class1
WYT16.4	NA	NA	NA	Rep4	NA	WYT16	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	2	1	1	Final	Final.Rep4.Class1	Final.Class1	1	 Other	Final Class1
WYT17.1	NA	NA	NA	Rep1	NA	WYT17	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	2	1	1	Final	Final.Rep1.Class1	Final.Class1	4	 Other	Final Class1
WYT17.2	NA	NA	NA	Rep2	NA	WYT17	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	2	1	1	Final	Final.Rep2.Class1	Final.Class1	4	 Other	Final Class1
WYT17.3	NA	NA	NA	Rep3	NA	WYT17	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	2	1	1	Final	Final.Rep3.Class1	Final.Class1	4	 Other	Final Class1
WYT17.4	NA	NA	NA	Rep4	NA	WYT17	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	2	1	1	Final	Final.Rep4.Class1	Final.Class1	4	 Other	Final Class1
WYT18.1	NA	NA	NA	Rep1	NA	WYT18	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	2	1	NA	Final	Final.Rep1.Class1	Final.Class1	NA	 Other	Final Class1
WYT18.2	NA	NA	NA	Rep2	NA	WYT18	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	2	1	NA	Final	Final.Rep2.Class1	Final.Class1	NA	 Other	Final Class1
WYT19.1	NA	NA	NA	Rep1	NA	WYT19	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	2	1	1	Final	Final.Rep1.Class1	Final.Class1	1	 Other	Final Class1
WYT19.2	NA	NA	NA	Rep2	NA	WYT19	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	2	1	1	Final	Final.Rep2.Class1	Final.Class1	1	 Other	Final Class1
WYT19.3	NA	NA	NA	Rep3	NA	WYT19	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	2	1	1	Final	Final.Rep3.Class1	Final.Class1	1	 Other	Final Class1
WYT19.4	NA	NA	NA	Rep4	NA	WYT19	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	2	1	1	Final	Final.Rep4.Class1	Final.Class1	1	 Other	Final Class1
WYT20.1	NA	NA	NA	Rep1	NA	WYT20	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	2	1	1	Final	Final.Rep1.Class1	Final.Class1	1	 Other	Final Class1
WYT20.2	NA	NA	NA	Rep2	NA	WYT20	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	2	1	1	Final	Final.Rep2.Class1	Final.Class1	1	 Other	Final Class1
WYT20.3	NA	NA	NA	Rep3	NA	WYT20	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	1	1	1	Final	Final.Rep3.Class1	Final.Class1	1	 Other	Final Class1
WYT20.4	NA	NA	NA	Rep4	NA	WYT20	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	1	1	1	Final	Final.Rep4.Class1	Final.Class1	1	 Other	Final Class1
WYT21.1	NA	NA	NA	Rep1	NA	WYT21	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	2	1	1	Final	Final.Rep1.Class1	Final.Class1	1	 Other	Final Class1
WYT21.2	NA	NA	NA	Rep2	NA	WYT21	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	2	1	1	Final	Final.Rep2.Class1	Final.Class1	1	 Other	Final Class1
WYT21.3	NA	NA	NA	Rep3	NA	WYT21	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	2	1	1	Final	Final.Rep3.Class1	Final.Class1	1	 Other	Final Class1
WYT21.4	NA	NA	NA	Rep4	NA	WYT21	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	2	1	1	Final	Final.Rep4.Class1	Final.Class1	1	 Other	Final Class1
WYT22.1	NA	NA	NA	Rep1	NA	WYT22	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	2	1	1	Final	Final.Rep1.Class1	Final.Class1	1	 Other	Final Class1
WYT22.2	NA	NA	NA	Rep2	NA	WYT22	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	2	1	1	Final	Final.Rep2.Class1	Final.Class1	1	 Other	Final Class1
WYT22.3	NA	NA	NA	Rep3	NA	WYT22	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	2	1	1	Final	Final.Rep3.Class1	Final.Class1	1	 Other	Final Class1
WYT22.4	NA	NA	NA	Rep4	NA	WYT22	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	2	1	1	Final	Final.Rep4.Class1	Final.Class1	1	 Other	Final Class1
WYT23.1	NA	NA	NA	Rep1	NA	WYT23	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	2	1	1	Final	Final.Rep1.Class1	Final.Class1	1	 Other	Final Class1
WYT23.2	NA	NA	NA	Rep2	NA	WYT23	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	1	1	1	Final	Final.Rep2.Class1	Final.Class1	1	 Other	Final Class1
WYT23.3	NA	NA	NA	Rep3	NA	WYT23	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	2	1	1	Final	Final.Rep3.Class1	Final.Class1	1	 Other	Final Class1
WYT23.4	NA	NA	NA	Rep4	NA	WYT23	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	2	1	1	Final	Final.Rep4.Class1	Final.Class1	1	 Other	Final Class1
WYT24.1	NA	NA	NA	Rep1	NA	WYT24	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	1	1	1	Final	Final.Rep1.Class1	Final.Class1	4	 Other	Final Class1
WYT24.2	NA	NA	NA	Rep2	NA	WYT24	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	2	1	1	Final	Final.Rep2.Class1	Final.Class1	4	 Other	Final Class1
WYT24.3	NA	NA	NA	Rep3	NA	WYT24	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	2	1	1	Final	Final.Rep3.Class1	Final.Class1	4	 Other	Final Class1
WYT24.4	NA	NA	NA	Rep4	NA	WYT24	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	2	1	1	Final	Final.Rep4.Class1	Final.Class1	4	 Other	Final Class1
WYT25.1	NA	NA	NA	Rep1	NA	WYT25	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	2	1	1	Final	Final.Rep1.Class1	Final.Class1	1	 Other	Final Class1
WYT25.2	NA	NA	NA	Rep2	NA	WYT25	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	2	1	1	Final	Final.Rep2.Class1	Final.Class1	1	 Other	Final Class1
WYT25.3	NA	NA	NA	Rep3	NA	WYT25	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	2	1	1	Final	Final.Rep3.Class1	Final.Class1	1	 Other	Final Class1
WYT25.4	NA	NA	NA	Rep4	NA	WYT25	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	2	1	1	Final	Final.Rep4.Class1	Final.Class1	1	 Other	Final Class1
WYT26.1	NA	NA	NA	Rep1	NA	WYT26	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	2	1	1	Final	Final.Rep1.Class1	Final.Class1	4	 Other	Final Class1
WYT26.2	NA	NA	NA	Rep2	NA	WYT26	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	1	1	1	Final	Final.Rep2.Class1	Final.Class1	4	 Other	Final Class1
WYT26.3	NA	NA	NA	Rep3	NA	WYT26	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	1	1	1	Final	Final.Rep3.Class1	Final.Class1	4	 Other	Final Class1
WYT26.4	NA	NA	NA	Rep4	NA	WYT26	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	2	1	1	Final	Final.Rep4.Class1	Final.Class1	4	 Other	Final Class1
WYT27.1	NA	NA	NA	Rep1	NA	WYT27	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	1	1	1	Final	Final.Rep1.Class1	Final.Class1	4	 Other	Final Class1
WYT27.2	NA	NA	NA	Rep2	NA	WYT27	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	1	1	1	Final	Final.Rep2.Class1	Final.Class1	4	 Other	Final Class1
WYT27.3	NA	NA	NA	Rep3	NA	WYT27	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	1	1	1	Final	Final.Rep3.Class1	Final.Class1	4	 Other	Final Class1
WYT27.4	NA	NA	NA	Rep4	NA	WYT27	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	1	1	1	Final	Final.Rep4.Class1	Final.Class1	4	 Other	Final Class1
WYT28.1	NA	NA	NA	Rep1	NA	WYT28	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	2	1	1	Final	Final.Rep1.Class1	Final.Class1	1	 Other	Final Class1
WYT28.2	NA	NA	NA	Rep2	NA	WYT28	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	2	1	1	Final	Final.Rep2.Class1	Final.Class1	1	 Other	Final Class1
WYT28.3	NA	NA	NA	Rep3	NA	WYT28	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	2	1	1	Final	Final.Rep3.Class1	Final.Class1	1	 Other	Final Class1
WYT28.4	NA	NA	NA	Rep4	NA	WYT28	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	2	1	1	Final	Final.Rep4.Class1	Final.Class1	1	 Other	Final Class1
WYT29.1	NA	NA	NA	Rep1	NA	WYT29	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	2	1	1	Final	Final.Rep1.Class1	Final.Class1	4	 Other	Final Class1
WYT29.2	NA	NA	NA	Rep2	NA	WYT29	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	2	1	1	Final	Final.Rep2.Class1	Final.Class1	4	 Other	Final Class1
WYT29.3	NA	NA	NA	Rep3	NA	WYT29	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	2	1	1	Final	Final.Rep3.Class1	Final.Class1	4	 Other	Final Class1
WYT29.4	NA	NA	NA	Rep4	NA	WYT29	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	2	1	1	Final	Final.Rep4.Class1	Final.Class1	4	 Other	Final Class1
WYT30.1	NA	NA	NA	Rep1	NA	WYT30	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	2	1	1	Final	Final.Rep1.Class1	Final.Class1	1	 Other	Final Class1
WYT30.2	NA	NA	NA	Rep2	NA	WYT30	WythamWoods	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	4	2	2	Final	Final.Rep2.Class2	Final.Class2	1	 Other	Final Class2
WYT30.3	NA	NA	NA	Rep3	NA	WYT30	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	2	1	1	Final	Final.Rep3.Class1	Final.Class1	1	 Other	Final Class1
WYT30.4	NA	NA	NA	Rep4	NA	WYT30	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	2	1	1	Final	Final.Rep4.Class1	Final.Class1	1	 Other	Final Class1
WYT31.1	NA	NA	NA	Rep1	NA	WYT31	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	2	1	1	Final	Final.Rep1.Class1	Final.Class1	1	 Other	Final Class1
WYT31.2	NA	NA	NA	Rep2	NA	WYT31	WythamWoods	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	4	2	2	Final	Final.Rep2.Class2	Final.Class2	1	 Other	Final Class2
WYT31.3	NA	NA	NA	Rep3	NA	WYT31	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	2	1	1	Final	Final.Rep3.Class1	Final.Class1	1	 Other	Final Class1
WYT31.4	NA	NA	NA	Rep4	NA	WYT31	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	2	1	1	Final	Final.Rep4.Class1	Final.Class1	1	 Other	Final Class1
WYT32.1	NA	NA	NA	Rep1	NA	WYT32	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	2	1	1	Final	Final.Rep1.Class1	Final.Class1	1	 Other	Final Class1
WYT32.2	NA	NA	NA	Rep2	NA	WYT32	WythamWoods	7D_rep2	NA	NA	NA	NA	2	NA	NA	Rep2.Class2	Class2	4	2	2	Final	Final.Rep2.Class2	Final.Class2	1	 Other	Final Class2
WYT32.3	NA	NA	NA	Rep3	NA	WYT32	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	2	1	1	Final	Final.Rep3.Class1	Final.Class1	1	 Other	Final Class1
WYT32.4	NA	NA	NA	Rep4	NA	WYT32	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	4	2	2	Final	Final.Rep4.Class1	Final.Class1	1	 Other	Final Class1
WYT33.1	NA	NA	NA	Rep1	NA	WYT33	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	2	1	1	Final	Final.Rep1.Class1	Final.Class1	1	 Other	Final Class1
WYT33.2	NA	NA	NA	Rep2	NA	WYT33	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	2	1	1	Final	Final.Rep2.Class1	Final.Class1	1	 Other	Final Class1
WYT33.3	NA	NA	NA	Rep3	NA	WYT33	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	2	1	1	Final	Final.Rep3.Class1	Final.Class1	1	 Other	Final Class1
WYT33.4	NA	NA	NA	Rep4	NA	WYT33	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	2	1	1	Final	Final.Rep4.Class1	Final.Class1	1	 Other	Final Class1
WYT34.1	NA	NA	NA	Rep1	NA	WYT34	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	2	1	1	Final	Final.Rep1.Class1	Final.Class1	1	 Other	Final Class1
WYT34.2	NA	NA	NA	Rep2	NA	WYT34	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	1	1	1	Final	Final.Rep2.Class1	Final.Class1	1	 Other	Final Class1
WYT34.3	NA	NA	NA	Rep3	NA	WYT34	WythamWoods	7D_rep3	NA	NA	NA	NA	NA	1	NA	Rep3.Class1	Class1	2	1	1	Final	Final.Rep3.Class1	Final.Class1	1	 Other	Final Class1
WYT34.4	NA	NA	NA	Rep4	NA	WYT34	WythamWoods	7D_rep4	NA	NA	NA	NA	NA	NA	1	Rep4.Class1	Class1	2	1	1	Final	Final.Rep4.Class1	Final.Class1	1	 Other	Final Class1
WYT35.1	NA	NA	NA	Rep1	NA	WYT35	WythamWoods	7D_rep1	NA	NA	NA	1	NA	NA	NA	Rep1.Class1	Class1	2	1	NA	Final	Final.Rep1.Class1	Final.Class1	NA	 Other	Final Class1
WYT35.2	NA	NA	NA	Rep2	NA	WYT35	WythamWoods	7D_rep2	NA	NA	NA	NA	1	NA	NA	Rep2.Class1	Class1	2	1	NA	Final	Final.Rep2.Class1	Final.Class1	NA	 Other	Final Class1
